"Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 20059129, SEN S/N: 20059129)","Temp, °C (LGR S/N: 20059129, SEN S/N: 20059129)"
7/26/2024 8:40,1065.7,27.18
7/26/2024 8:50,1064.5,27.2
7/26/2024 9:00,1064.5,27.2
7/26/2024 9:10,1064.4,27.23
7/26/2024 9:20,1064.4,27.24
7/26/2024 9:30,1064.4,27.28
7/26/2024 9:40,1064.4,27.28
7/26/2024 9:50,1063.9,27.28
7/26/2024 10:00,1063.5,27.32
7/26/2024 10:10,1063.1,27.31
7/26/2024 10:20,1064.3,27.34
7/26/2024 10:30,1064.7,27.36
7/26/2024 10:40,1070,27.42
7/26/2024 10:50,1069.6,27.45
7/26/2024 11:00,1069,27.56
7/26/2024 11:10,1073.2,27.53
7/26/2024 11:20,1076.1,27.58
7/26/2024 11:30,1073.6,27.58
7/26/2024 11:40,1075.2,27.63
7/26/2024 11:50,1074.3,27.67
7/26/2024 12:00,1077,27.79
7/26/2024 12:10,1079.9,27.83
7/26/2024 12:20,1084.4,27.86
7/26/2024 12:30,1083.2,27.87
7/26/2024 12:40,1084.8,27.94
7/26/2024 12:50,1084.7,27.96
7/26/2024 13:00,1085.5,28.02
7/26/2024 13:10,1087.9,28.1
7/26/2024 13:20,1088.7,28.1
7/26/2024 13:30,1090,28.1
7/26/2024 13:40,1091.1,28.17
7/26/2024 13:50,1091.9,28.24
7/26/2024 14:00,1092.3,28.28
7/26/2024 14:10,1094.3,28.3
7/26/2024 14:20,1097.2,28.35
7/26/2024 14:30,1096.7,28.38
7/26/2024 14:40,1097.1,28.41
7/26/2024 14:50,1097.9,28.45
7/26/2024 15:00,1097.8,28.49
7/26/2024 15:10,1097.4,28.5
7/26/2024 15:20,1098.6,28.52
7/26/2024 15:30,1099,28.55
7/26/2024 15:40,1098.2,28.5
7/26/2024 15:50,1097.8,28.53
7/26/2024 16:00,1096.5,28.58
7/26/2024 16:10,1098.5,28.58
7/26/2024 16:20,1100.1,28.66
7/26/2024 16:30,1098.9,28.62
7/26/2024 16:40,1101,28.64
7/26/2024 16:50,1100.2,28.61
7/26/2024 17:00,1101.4,28.64
7/26/2024 17:10,1101,28.64
7/26/2024 17:20,1099.8,28.59
7/26/2024 17:30,1100.2,28.61
7/26/2024 17:40,1101,28.62
7/26/2024 17:50,1100.2,28.59
7/26/2024 18:00,1099.8,28.58
7/26/2024 18:10,1099.8,28.55
7/26/2024 18:20,1099.8,28.54
7/26/2024 18:30,1099.9,28.52
7/26/2024 18:40,1099.5,28.5
7/26/2024 18:50,1099.5,28.46
7/26/2024 19:00,1099.1,28.45
7/26/2024 19:10,1099.1,28.42
7/26/2024 19:20,1099.1,28.42
7/26/2024 19:30,1098.3,28.39
7/26/2024 19:40,1098.4,28.38
7/26/2024 19:50,1100,28.37
7/26/2024 20:00,1101.3,28.36
7/26/2024 20:10,1102.1,28.34
7/26/2024 20:20,1103,28.33
7/26/2024 20:30,1098,28.3
7/26/2024 20:40,1098.5,28.3
7/26/2024 20:50,1099.3,28.28
7/26/2024 21:00,1099.3,28.27
7/26/2024 21:10,1099.3,28.26
7/26/2024 21:20,1098.9,28.25
7/26/2024 21:30,1099.4,28.22
7/26/2024 21:40,1099.4,28.22
7/26/2024 21:50,1100.6,28.21
7/26/2024 22:00,1099.8,28.2
7/26/2024 22:10,1101.1,28.19
7/26/2024 22:20,1099.4,28.17
7/26/2024 22:30,1099,28.16
7/26/2024 22:40,1099.9,28.14
7/26/2024 22:50,1099.9,28.13
7/26/2024 23:00,1099.5,28.12
7/26/2024 23:10,1095.8,28.1
7/26/2024 23:20,1094.6,28.09
7/26/2024 23:30,1095,28.08
7/26/2024 23:40,1093.8,28.05
7/26/2024 23:50,1093.8,28.05
7/27/2024 0:00,1094.2,28.03
7/27/2024 0:10,1094.6,28.02
7/27/2024 0:20,1094.6,28.02
7/27/2024 0:30,1097.1,28.01
7/27/2024 0:40,1098.4,28
7/27/2024 0:50,1098.4,27.97
7/27/2024 1:00,1096.8,27.96
7/27/2024 1:10,1096.4,27.95
7/27/2024 1:20,1096,27.94
7/27/2024 1:30,1096.4,27.93
7/27/2024 1:40,1096.4,27.92
7/27/2024 1:50,1096.8,27.91
7/27/2024 2:00,1097.7,27.88
7/27/2024 2:10,1096.1,27.86
7/27/2024 2:20,1094,27.84
7/27/2024 2:30,1094,27.83
7/27/2024 2:40,1095.7,27.8
7/27/2024 2:50,1096.6,27.8
7/27/2024 3:00,1095.8,27.77
7/27/2024 3:10,1094.1,27.76
7/27/2024 3:20,1095,27.74
7/27/2024 3:30,1094.2,27.71
7/27/2024 3:40,1093.3,27.7
7/27/2024 3:50,1092.9,27.69
7/27/2024 4:00,1093,27.66
7/27/2024 4:10,1091.8,27.65
7/27/2024 4:20,1091.4,27.62
7/27/2024 4:30,1091,27.6
7/27/2024 4:40,1091.4,27.6
7/27/2024 4:50,1091.8,27.58
7/27/2024 5:00,1091,27.57
7/27/2024 5:10,1090.6,27.54
7/27/2024 5:20,1090.6,27.53
7/27/2024 5:30,1089.4,27.52
7/27/2024 5:40,1089.4,27.49
7/27/2024 5:50,1089.4,27.49
7/27/2024 6:00,1089.1,27.46
7/27/2024 6:10,1089.9,27.43
7/27/2024 6:20,1089.9,27.42
7/27/2024 6:30,1088.7,27.42
7/27/2024 6:40,1088.7,27.41
7/27/2024 6:50,1087.9,27.4
7/27/2024 7:00,1087.9,27.39
7/27/2024 7:10,1087.1,27.37
7/27/2024 7:20,1085,27.36
7/27/2024 7:30,1088.4,27.35
7/27/2024 7:40,1090.4,27.36
7/27/2024 7:50,1089.6,27.37
7/27/2024 8:00,1091.7,27.37
7/27/2024 8:10,1095,27.4
7/27/2024 8:20,1096.6,27.41
7/27/2024 8:30,1094.5,27.44
7/27/2024 8:40,1096.6,27.45
7/27/2024 8:50,1100.7,27.45
7/27/2024 9:00,1100.2,27.51
7/27/2024 9:10,1095.7,27.49
7/27/2024 9:20,1094,27.51
7/27/2024 9:30,1093.5,27.54
7/27/2024 9:40,1093.9,27.58
7/27/2024 9:50,1091.4,27.58
7/27/2024 10:00,1091.8,27.58
7/27/2024 10:10,1094.3,27.6
7/27/2024 10:20,1094.2,27.65
7/27/2024 10:30,1091.7,27.66
7/27/2024 10:40,1091.7,27.71
7/27/2024 10:50,1093.7,27.75
7/27/2024 11:00,1093.7,27.76
7/27/2024 11:10,1098.2,27.79
7/27/2024 11:20,1099,27.86
7/27/2024 11:30,1096.5,27.86
7/27/2024 11:40,1099.7,27.93
7/27/2024 11:50,1102.2,27.96
7/27/2024 12:00,1102.5,28.02
7/27/2024 12:10,1102.9,28.02
7/27/2024 12:20,1104.1,28.08
7/27/2024 12:30,1105.3,28.1
7/27/2024 12:40,1107.4,28.14
7/27/2024 12:50,1107.3,28.19
7/27/2024 13:00,1107.7,28.25
7/27/2024 13:10,1110.1,28.29
7/27/2024 13:20,1109.7,28.32
7/27/2024 13:30,1112.1,28.35
7/27/2024 13:40,1117.5,28.37
7/27/2024 13:50,1118.7,28.43
7/27/2024 14:00,1119.8,28.5
7/27/2024 14:10,1121,28.52
7/27/2024 14:20,1119.8,28.55
7/27/2024 14:30,1120.9,28.6
7/27/2024 14:40,1122.2,28.61
7/27/2024 14:50,1125.5,28.62
7/27/2024 15:00,1125.5,28.64
7/27/2024 15:10,1125.8,28.69
7/27/2024 15:20,1125.9,28.67
7/27/2024 15:30,1126.3,28.68
7/27/2024 15:40,1125.4,28.7
7/27/2024 15:50,1127.9,28.71
7/27/2024 16:00,1128.3,28.73
7/27/2024 16:10,1128.7,28.72
7/27/2024 16:20,1129.1,28.75
7/27/2024 16:30,1129.1,28.75
7/27/2024 16:40,1128.7,28.75
7/27/2024 16:50,1128.7,28.73
7/27/2024 17:00,1127.9,28.72
7/27/2024 17:10,1127,28.71
7/27/2024 17:20,1126.2,28.7
7/27/2024 17:30,1125.4,28.67
7/27/2024 17:40,1125.5,28.66
7/27/2024 17:50,1125,28.64
7/27/2024 18:00,1124.2,28.62
7/27/2024 18:10,1125.1,28.6
7/27/2024 18:20,1125.1,28.59
7/27/2024 18:30,1124.3,28.55
7/27/2024 18:40,1124.4,28.53
7/27/2024 18:50,1124.4,28.51
7/27/2024 19:00,1124.4,28.5
7/27/2024 19:10,1124.8,28.47
7/27/2024 19:20,1124.5,28.44
7/27/2024 19:30,1124.1,28.41
7/27/2024 19:40,1122.9,28.38
7/27/2024 19:50,1122.5,28.35
7/27/2024 20:00,1122.1,28.34
7/27/2024 20:10,1122.5,28.32
7/27/2024 20:20,1121.3,28.29
7/27/2024 20:30,1121.3,28.27
7/27/2024 20:40,1120.5,28.26
7/27/2024 20:50,1120.6,28.24
7/27/2024 21:00,1121.8,28.21
7/27/2024 21:10,1120.2,28.19
7/27/2024 21:20,1119.8,28.17
7/27/2024 21:30,1119.4,28.14
7/27/2024 21:40,1119.4,28.13
7/27/2024 21:50,1121.1,28.12
7/27/2024 22:00,1120.7,28.1
7/27/2024 22:10,1121.2,28.07
7/27/2024 22:20,1120.8,28.05
7/27/2024 22:30,1119.1,28.04
7/27/2024 22:40,1119.1,28.03
7/27/2024 22:50,1117.9,28.01
7/27/2024 23:00,1117.5,28
7/27/2024 23:10,1118,27.97
7/27/2024 23:20,1114.7,27.95
7/27/2024 23:30,1114.7,27.93
7/27/2024 23:40,1114.7,27.93
7/27/2024 23:50,1114.7,27.91
7/28/2024 0:00,1113.1,27.88
7/28/2024 0:10,1110.2,27.86
7/28/2024 0:20,1109,27.84
7/28/2024 0:30,1109,27.82
7/28/2024 0:40,1107.8,27.79
7/28/2024 0:50,1105.7,27.76
7/28/2024 1:00,1104.5,27.75
7/28/2024 1:10,1103.7,27.73
7/28/2024 1:20,1103.7,27.7
7/28/2024 1:30,1103.8,27.68
7/28/2024 1:40,1104.6,27.67
7/28/2024 1:50,1105.9,27.66
7/28/2024 2:00,1107.6,27.63
7/28/2024 2:10,1108,27.62
7/28/2024 2:20,1107.2,27.6
7/28/2024 2:30,1107.6,27.58
7/28/2024 2:40,1107.7,27.56
7/28/2024 2:50,1108.5,27.53
7/28/2024 3:00,1110.2,27.52
7/28/2024 3:10,1112.3,27.52
7/28/2024 3:20,1113.1,27.5
7/28/2024 3:30,1111.9,27.5
7/28/2024 3:40,1087.9,27.39
7/28/2024 3:50,1086.3,27.37
7/28/2024 4:00,1085.9,27.35
7/28/2024 4:10,1089.6,27.35
7/28/2024 4:20,1091.7,27.35
7/28/2024 4:30,1095,27.34
7/28/2024 4:40,1095.9,27.32
7/28/2024 4:50,1095.1,27.28
7/28/2024 5:00,1093.9,27.27
7/28/2024 5:10,1093.9,27.25
7/28/2024 5:20,1092.7,27.23
7/28/2024 5:30,1092.3,27.2
7/28/2024 5:40,1090.6,27.18
7/28/2024 5:50,1088.2,27.15
7/28/2024 6:00,1086.2,27.11
7/28/2024 6:10,1079.1,27.07
7/28/2024 6:20,1079.1,27.07
7/28/2024 6:30,1076.3,27.05
7/28/2024 6:40,1077.5,27.03
7/28/2024 6:50,1077.5,27.02
7/28/2024 7:00,1078.8,27.02
7/28/2024 7:10,1079.2,27.02
7/28/2024 7:20,1081.3,27.02
7/28/2024 7:30,1079.6,27.01
7/28/2024 7:40,1081.3,27.02
7/28/2024 7:50,1081.3,27.02
7/28/2024 8:00,1082.1,27.03
7/28/2024 8:10,1082.9,27.02
7/28/2024 8:20,1082.5,27.05
7/28/2024 8:30,1083.3,27.05
7/28/2024 8:40,1080.8,27.06
7/28/2024 8:50,1080.4,27.05
7/28/2024 9:00,1080.7,27.16
7/28/2024 9:10,1072.1,27.09
7/28/2024 9:20,1075.4,27.1
7/28/2024 9:30,1077.4,27.12
7/28/2024 9:40,1075.8,27.11
7/28/2024 9:50,1071.6,27.11
7/28/2024 10:00,1078.6,27.14
7/28/2024 10:10,1076.6,27.12
7/28/2024 10:20,1079.9,27.14
7/28/2024 10:30,1080.6,27.25
7/28/2024 10:40,1078.9,27.26
7/28/2024 10:50,1075.9,27.37
7/28/2024 11:00,1076.4,27.32
7/28/2024 11:10,1076.4,27.31
7/28/2024 11:20,1078.8,27.36
7/28/2024 11:30,1077.5,27.37
7/28/2024 11:40,1077.4,27.45
7/28/2024 11:50,1078.2,27.49
7/28/2024 12:00,1078.7,27.49
7/28/2024 12:10,1078.6,27.54
7/28/2024 12:20,1078.6,27.57
7/28/2024 12:30,1078.9,27.59
7/28/2024 12:40,1081,27.63
7/28/2024 12:50,1081.3,27.67
7/28/2024 13:00,1084.2,27.74
7/28/2024 13:10,1085.4,27.77
7/28/2024 13:20,1085,27.76
7/28/2024 13:30,1086.2,27.79
7/28/2024 13:40,1087.8,27.84
7/28/2024 13:50,1089,27.88
7/28/2024 14:00,1089,27.91
7/28/2024 14:10,1090.2,27.92
7/28/2024 14:20,1090.9,27.99
7/28/2024 14:30,1091.7,28.02
7/28/2024 14:40,1092.5,28.05
7/28/2024 14:50,1092.9,28.08
7/28/2024 15:00,1093.7,28.11
7/28/2024 15:10,1093.7,28.11
7/28/2024 15:20,1094.5,28.12
7/28/2024 15:30,1094.1,28.14
7/28/2024 15:40,1094.1,28.13
7/28/2024 15:50,1093.2,28.14
7/28/2024 16:00,1093.7,28.14
7/28/2024 16:10,1093.6,28.16
7/28/2024 16:20,1093.3,28.13
7/28/2024 16:30,1092.4,28.12
7/28/2024 16:40,1094.5,28.12
7/28/2024 16:50,1094.5,28.12
7/28/2024 17:00,1093.7,28.09
7/28/2024 17:10,1093.8,28.05
7/28/2024 17:20,1093,28.01
7/28/2024 17:30,1092.6,27.99
7/28/2024 17:40,1091.8,27.97
7/28/2024 17:50,1091.8,27.95
7/28/2024 18:00,1091,27.93
7/28/2024 18:10,1090.2,27.91
7/28/2024 18:20,1091,27.91
7/28/2024 18:30,1090.7,27.87
7/28/2024 18:40,1089.9,27.85
7/28/2024 18:50,1089.5,27.83
7/28/2024 19:00,1089.9,27.82
7/28/2024 19:10,1089.9,27.79
7/28/2024 19:20,1091.2,27.77
7/28/2024 19:30,1090.8,27.75
7/28/2024 19:40,1090.8,27.73
7/28/2024 19:50,1090.4,27.7
7/28/2024 20:00,1090,27.69
7/28/2024 20:10,1088.4,27.67
7/28/2024 20:20,1088.4,27.65
7/28/2024 20:30,1086.8,27.61
7/28/2024 20:40,1086,27.58
7/28/2024 20:50,1085.2,27.57
7/28/2024 21:00,1084.8,27.54
7/28/2024 21:10,1084.4,27.52
7/28/2024 21:20,1083.6,27.5
7/28/2024 21:30,1083.2,27.48
7/28/2024 21:40,1083.7,27.45
7/28/2024 21:50,1082,27.43
7/28/2024 22:00,1083.7,27.42
7/28/2024 22:10,1083.3,27.41
7/28/2024 22:20,1082.9,27.4
7/28/2024 22:30,1083.8,27.37
7/28/2024 22:40,1083,27.35
7/28/2024 22:50,1083.8,27.34
7/28/2024 23:00,1083,27.33
7/28/2024 23:10,1084.3,27.31
7/28/2024 23:20,1084.3,27.29
7/28/2024 23:30,1085.1,27.28
7/28/2024 23:40,1086.4,27.28
7/28/2024 23:50,1086,27.26
7/29/2024 0:00,1086.4,27.24
7/29/2024 0:10,1086.4,27.23
7/29/2024 0:20,1085.6,27.2
7/29/2024 0:30,1086.5,27.19
7/29/2024 0:40,1086.1,27.17
7/29/2024 0:50,1085.3,27.16
7/29/2024 1:00,1085.3,27.14
7/29/2024 1:10,1085.7,27.12
7/29/2024 1:20,1086.2,27.11
7/29/2024 1:30,1086.6,27.09
7/29/2024 1:40,1086.6,27.07
7/29/2024 1:50,1086.6,27.06
7/29/2024 2:00,1086.2,27.06
7/29/2024 2:10,1086.2,27.05
7/29/2024 2:20,1086.2,27.03
7/29/2024 2:30,1086.7,27.02
7/29/2024 2:40,1085.5,27
7/29/2024 2:50,1085.1,26.98
7/29/2024 3:00,1084.7,26.97
7/29/2024 3:10,1084.3,26.94
7/29/2024 3:20,1084.3,26.92
7/29/2024 3:30,1083.5,26.91
7/29/2024 3:40,1083.9,26.9
7/29/2024 3:50,1083.5,26.88
7/29/2024 4:00,1083.5,26.85
7/29/2024 4:10,1083.2,26.83
7/29/2024 4:20,1083.2,26.82
7/29/2024 4:30,1082.3,26.82
7/29/2024 4:40,1082.4,26.81
7/29/2024 4:50,1082.4,26.78
7/29/2024 5:00,1082.4,26.76
7/29/2024 5:10,1081.6,26.74
7/29/2024 5:20,1081.2,26.73
7/29/2024 5:30,1080.8,26.71
7/29/2024 5:40,1081.3,26.68
7/29/2024 5:50,1080.4,26.67
7/29/2024 6:00,1079.2,26.63
7/29/2024 6:10,1079.3,26.61
7/29/2024 6:20,1078.9,26.59
7/29/2024 6:30,1078.9,26.57
7/29/2024 6:40,1080.1,26.57
7/29/2024 6:50,1081,26.57
7/29/2024 7:00,1082.6,26.58
7/29/2024 7:10,1082.6,26.58
7/29/2024 7:20,1083,26.58
7/29/2024 7:30,1083.9,26.58
7/29/2024 7:40,1084.3,26.59
7/29/2024 7:50,1084.7,26.6
7/29/2024 8:00,1084.6,26.63
7/29/2024 8:10,1083.8,26.61
7/29/2024 8:20,1084.6,26.64
7/29/2024 8:30,1085.9,26.66
7/29/2024 8:40,1086.2,26.68
7/29/2024 8:50,1086.6,26.69
7/29/2024 9:00,1088.9,26.86
7/29/2024 9:10,1087,26.75
7/29/2024 9:20,1084.9,26.75
7/29/2024 9:30,1086.1,26.81
7/29/2024 9:40,1086.9,26.8
7/29/2024 9:50,1086.9,26.81
7/29/2024 10:00,1088.9,26.86
7/29/2024 10:10,1086.9,26.82
7/29/2024 10:20,1087.3,26.81
7/29/2024 10:30,1088.6,26.83
7/29/2024 10:40,1089.7,26.89
7/29/2024 10:50,1086.9,26.86
7/29/2024 11:00,1086.8,26.91
7/29/2024 11:10,1086.8,26.91
7/29/2024 11:20,1088,26.95
7/29/2024 11:30,1087.9,27
7/29/2024 11:40,1087.9,27
7/29/2024 11:50,1087.9,27.02
7/29/2024 12:00,1087.9,27.03
7/29/2024 12:10,1089.1,27.05
7/29/2024 12:20,1089.9,27.07
7/29/2024 12:30,1089.1,27.09
7/29/2024 12:40,1089.1,27.09
7/29/2024 12:50,1089.5,27.12
7/29/2024 13:00,1091.1,27.14
7/29/2024 13:10,1090.3,27.15
7/29/2024 13:20,1090.3,27.16
7/29/2024 13:30,1091,27.19
7/29/2024 13:40,1091,27.19
7/29/2024 13:50,1091.5,27.18
7/29/2024 14:00,1092.3,27.23
7/29/2024 14:10,1092.2,27.24
7/29/2024 14:20,1092.2,27.25
7/29/2024 14:30,1093.5,27.23
7/29/2024 14:40,1094.3,27.28
7/29/2024 14:50,1095.9,27.29
7/29/2024 15:00,1095.9,27.31
7/29/2024 15:10,1095.9,27.32
7/29/2024 15:20,1095.9,27.32
7/29/2024 15:30,1095.9,27.32
7/29/2024 15:40,1096.7,27.33
7/29/2024 15:50,1096.7,27.32
7/29/2024 16:00,1096.7,27.33
7/29/2024 16:10,1096.7,27.32
7/29/2024 16:20,1096.7,27.32
7/29/2024 16:30,1096.3,27.29
7/29/2024 16:40,1096.7,27.31
7/29/2024 16:50,1096.8,27.28
7/29/2024 17:00,1096.7,27.29
7/29/2024 17:10,1096.8,27.28
7/29/2024 17:20,1096.7,27.29
7/29/2024 17:30,1096.7,27.29
7/29/2024 17:40,1097.2,27.29
7/29/2024 17:50,1096.8,27.28
7/29/2024 18:00,1096.4,27.26
7/29/2024 18:10,1095.2,27.23
7/29/2024 18:20,1094.7,27.23
7/29/2024 18:30,1093.5,27.2
7/29/2024 18:40,1093.6,27.18
7/29/2024 18:50,1092.7,27.16
7/29/2024 19:00,1092.4,27.14
7/29/2024 19:10,1092.4,27.11
7/29/2024 19:20,1091.6,27.09
7/29/2024 19:30,1091.2,27.07
7/29/2024 19:40,1091.2,27.06
7/29/2024 19:50,1091.2,27.03
7/29/2024 20:00,1090.8,27.01
7/29/2024 20:10,1090.4,27.01
7/29/2024 20:20,1090.5,26.98
7/29/2024 20:30,1090.5,26.97
7/29/2024 20:40,1090.1,26.93
7/29/2024 20:50,1089.7,26.92
7/29/2024 21:00,1089.3,26.91
7/29/2024 21:10,1089.3,26.89
7/29/2024 21:20,1089.4,26.86
7/29/2024 21:30,1090.6,26.85
7/29/2024 21:40,1091,26.85
7/29/2024 21:50,1091.5,26.83
7/29/2024 22:00,1091.9,26.82
7/29/2024 22:10,1091.9,26.82
7/29/2024 22:20,1091.9,26.8
7/29/2024 22:30,1092.8,26.78
7/29/2024 22:40,1092.4,26.76
7/29/2024 22:50,1092.4,26.76
7/29/2024 23:00,1091.6,26.73
7/29/2024 23:10,1091.2,26.73
7/29/2024 23:20,1090.8,26.71
7/29/2024 23:30,1090.8,26.71
7/29/2024 23:40,1090.8,26.69
7/29/2024 23:50,1090.8,26.67
7/30/2024 0:00,1090.4,26.65
7/30/2024 0:10,1090,26.64
7/30/2024 0:20,1090.9,26.63
7/30/2024 0:30,1090.5,26.61
7/30/2024 0:40,1090.9,26.6
7/30/2024 0:50,1091.3,26.59
7/30/2024 1:00,1090.9,26.58
7/30/2024 1:10,1090.1,26.57
7/30/2024 1:20,1090.6,26.55
7/30/2024 1:30,1091,26.54
7/30/2024 1:40,1090.2,26.52
7/30/2024 1:50,1089.8,26.51
7/30/2024 2:00,1089.4,26.5
7/30/2024 2:10,1088.6,26.48
7/30/2024 2:20,1088.2,26.47
7/30/2024 2:30,1087.8,26.44
7/30/2024 2:40,1088.2,26.43
7/30/2024 2:50,1087,26.42
7/30/2024 3:00,1087.4,26.41
7/30/2024 3:10,1086.6,26.39
7/30/2024 3:20,1085.8,26.38
7/30/2024 3:30,1086.2,26.37
7/30/2024 3:40,1085.8,26.34
7/30/2024 3:50,1085,26.33
7/30/2024 4:00,1084.2,26.31
7/30/2024 4:10,1085.4,26.3
7/30/2024 4:20,1084.6,26.29
7/30/2024 4:30,1085.5,26.29
7/30/2024 4:40,1084.2,26.26
7/30/2024 4:50,1084.3,26.25
7/30/2024 5:00,1084.3,26.24
7/30/2024 5:10,1084.3,26.23
7/30/2024 5:20,1084.3,26.21
7/30/2024 5:30,1083.9,26.2
7/30/2024 5:40,1083.5,26.17
7/30/2024 5:50,1083.5,26.16
7/30/2024 6:00,1083.5,26.15
7/30/2024 6:10,1083.6,26.14
7/30/2024 6:20,1083.6,26.13
7/30/2024 6:30,1083.2,26.12
7/30/2024 6:40,1083.2,26.12
7/30/2024 6:50,1083.6,26.13
7/30/2024 7:00,1083.6,26.13
7/30/2024 7:10,1083.1,26.14
7/30/2024 7:20,1084,26.14
7/30/2024 7:30,1084.4,26.15
7/30/2024 7:40,1083.5,26.16
7/30/2024 7:50,1083.9,26.17
7/30/2024 8:00,1084.3,26.2
7/30/2024 8:10,1084.7,26.21
7/30/2024 8:20,1084.7,26.23
7/30/2024 8:30,1084.7,26.24
7/30/2024 8:40,1085.5,26.25
7/30/2024 8:50,1085.5,26.29
7/30/2024 9:00,1086.2,26.35
7/30/2024 9:10,1086.3,26.32
7/30/2024 9:20,1086.7,26.33
7/30/2024 9:30,1087.8,26.46
7/30/2024 9:40,1086.5,26.44
7/30/2024 9:50,1086.2,26.4
7/30/2024 10:00,1087.3,26.46
7/30/2024 10:10,1086.5,26.44
7/30/2024 10:20,1086.5,26.46
7/30/2024 10:30,1087.3,26.5
7/30/2024 10:40,1091.7,26.67
7/30/2024 10:50,1090.9,26.59
7/30/2024 11:00,1090.1,26.58
7/30/2024 11:10,1090.5,26.59
7/30/2024 11:20,1090.5,26.64
7/30/2024 11:30,1091.6,26.68
7/30/2024 11:40,1095.2,26.83
7/30/2024 11:50,1095.7,26.78
7/30/2024 12:00,1095.7,26.81
7/30/2024 12:10,1097.3,26.85
7/30/2024 12:20,1098.4,26.91
7/30/2024 12:30,1098.8,26.93
7/30/2024 12:40,1098.8,26.97
7/30/2024 12:50,1099.9,27.05
7/30/2024 13:00,1101.9,27.12
7/30/2024 13:10,1102.7,27.16
7/30/2024 13:20,1104.7,27.24
7/30/2024 13:30,1104.7,27.24
7/30/2024 13:40,1106.3,27.26
7/30/2024 13:50,1107.5,27.31
7/30/2024 14:00,1106.7,27.32
7/30/2024 14:10,1107.5,27.35
7/30/2024 14:20,1108.3,27.39
7/30/2024 14:30,1108.3,27.4
7/30/2024 14:40,1109.1,27.4
7/30/2024 14:50,1109.5,27.41
7/30/2024 15:00,1110.7,27.41
7/30/2024 15:10,1111.5,27.45
7/30/2024 15:20,1111.5,27.45
7/30/2024 15:30,1111.9,27.45
7/30/2024 15:40,1113.2,27.45
7/30/2024 15:50,1112.4,27.44
7/30/2024 16:00,1113.3,27.39
7/30/2024 16:10,1113.6,27.42
7/30/2024 16:20,1113.7,27.4
7/30/2024 16:30,1114.1,27.41
7/30/2024 16:40,1113.6,27.43
7/30/2024 16:50,1113.2,27.43
7/30/2024 17:00,1113.2,27.43
7/30/2024 17:10,1114.1,27.4
7/30/2024 17:20,1113.7,27.4
7/30/2024 17:30,1113.3,27.4
7/30/2024 17:40,1114.1,27.39
7/30/2024 17:50,1112.1,27.35
7/30/2024 18:00,1112.5,27.35
7/30/2024 18:10,1112.5,27.33
7/30/2024 18:20,1111.3,27.32
7/30/2024 18:30,1110.9,27.29
7/30/2024 18:40,1110.9,27.28
7/30/2024 18:50,1110.5,27.27
7/30/2024 19:00,1110.9,27.26
7/30/2024 19:10,1111.8,27.25
7/30/2024 19:20,1111,27.23
7/30/2024 19:30,1111,27.22
7/30/2024 19:40,1110.6,27.2
7/30/2024 19:50,1109.8,27.19
7/30/2024 20:00,1110.2,27.18
7/30/2024 20:10,1110.6,27.17
7/30/2024 20:20,1111,27.16
7/30/2024 20:30,1109.8,27.12
7/30/2024 20:40,1109.4,27.11
7/30/2024 20:50,1110.7,27.1
7/30/2024 21:00,1109.9,27.08
7/30/2024 21:10,1109.9,27.08
7/30/2024 21:20,1109.9,27.07
7/30/2024 21:30,1109.1,27.05
7/30/2024 21:40,1108.7,27.03
7/30/2024 21:50,1106.6,27.01
7/30/2024 22:00,1106.6,27.01
7/30/2024 22:10,1106.7,27
7/30/2024 22:20,1106.7,26.99
7/30/2024 22:30,1107.1,26.99
7/30/2024 22:40,1106.7,26.95
7/30/2024 22:50,1105.9,26.94
7/30/2024 23:00,1107.6,26.93
7/30/2024 23:10,1108,26.92
7/30/2024 23:20,1106.8,26.91
7/30/2024 23:30,1106.8,26.9
7/30/2024 23:40,1106,26.89
7/30/2024 23:50,1106.8,26.86
7/31/2024 0:00,1106,26.84
7/31/2024 0:10,1105.6,26.83
7/31/2024 0:20,1105.6,26.82
7/31/2024 0:30,1104.8,26.81
7/31/2024 0:40,1105.7,26.78
7/31/2024 0:50,1102.4,26.76
7/31/2024 1:00,1102.4,26.75
7/31/2024 1:10,1103.2,26.74
7/31/2024 1:20,1103.3,26.72
7/31/2024 1:30,1103.3,26.71
7/31/2024 1:40,1103.3,26.68
7/31/2024 1:50,1102.9,26.67
7/31/2024 2:00,1103.7,26.66
7/31/2024 2:10,1104.6,26.66
7/31/2024 2:20,1104.6,26.64
7/31/2024 2:30,1104.6,26.63
7/31/2024 2:40,1104.6,26.63
7/31/2024 2:50,1105.9,26.61
7/31/2024 3:00,1105.9,26.61
7/31/2024 3:10,1106.7,26.6
7/31/2024 3:20,1106.7,26.59
7/31/2024 3:30,1105.9,26.58
7/31/2024 3:40,1106.3,26.57
7/31/2024 3:50,1107.2,26.55
7/31/2024 4:00,1106,26.54
7/31/2024 4:10,1106,26.52
7/31/2024 4:20,1105.6,26.51
7/31/2024 4:30,1106,26.5
7/31/2024 4:40,1105.6,26.5
7/31/2024 4:50,1106.4,26.5
7/31/2024 5:00,1106.4,26.49
7/31/2024 5:10,1106.9,26.49
7/31/2024 5:20,1106.5,26.47
7/31/2024 5:30,1104.8,26.46
7/31/2024 5:40,1104.8,26.44
