"Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 20213600, SEN S/N: 20213600)","Temp, °C (LGR S/N: 20213600, SEN S/N: 20213600)"
1/18/2025 19:20,543.1,24.68
1/18/2025 19:30,542.3,24.63
1/18/2025 19:40,537.6,24.6
1/18/2025 19:50,539.6,24.59
1/18/2025 20:00,538.8,24.55
1/18/2025 20:10,537.2,24.52
1/18/2025 20:20,529.3,24.49
1/18/2025 20:30,526.5,24.47
1/18/2025 20:40,526.9,24.45
1/18/2025 20:50,530.5,24.43
1/18/2025 21:00,532.5,24.42
1/18/2025 21:10,532.5,24.4
1/18/2025 21:20,527.4,24.36
1/18/2025 21:30,527.8,24.34
1/18/2025 21:40,522.3,24.31
1/18/2025 21:50,523.1,24.3
1/18/2025 22:00,523.9,24.29
1/18/2025 22:10,527.5,24.26
1/18/2025 22:20,529.5,24.22
1/18/2025 22:30,529.9,24.2
1/18/2025 22:40,530.3,24.18
1/18/2025 22:50,531.1,24.14
1/18/2025 23:00,532.7,24.12
1/18/2025 23:10,534.3,24.11
1/18/2025 23:20,535.1,24.09
1/18/2025 23:30,535.1,24.08
1/18/2025 23:40,536.3,24.05
1/18/2025 23:50,536.7,24.04
1/19/2025 0:00,538.3,24.03
1/19/2025 0:10,539.5,24.02
1/19/2025 0:20,539.1,23.99
1/19/2025 0:30,538.4,23.96
1/19/2025 0:40,538.4,23.94
1/19/2025 0:50,538.4,23.93
1/19/2025 1:00,538.4,23.92
1/19/2025 1:10,540.4,23.91
1/19/2025 1:20,542,23.9
1/19/2025 1:30,543.6,23.89
1/19/2025 1:40,544.4,23.86
1/19/2025 1:50,546,23.84
1/19/2025 2:00,547.6,23.83
1/19/2025 2:10,549.2,23.82
1/19/2025 2:20,550.4,23.81
1/19/2025 2:30,550.8,23.78
1/19/2025 2:40,550.4,23.77
1/19/2025 2:50,551.6,23.75
1/19/2025 3:00,552.4,23.73
1/19/2025 3:10,552.8,23.72
1/19/2025 3:20,554,23.7
1/19/2025 3:30,554.8,23.69
1/19/2025 3:40,556,23.68
1/19/2025 3:50,556,23.67
1/19/2025 4:00,554.8,23.67
1/19/2025 4:10,554.5,23.64
1/19/2025 4:20,554.1,23.63
1/19/2025 4:30,553.3,23.61
1/19/2025 4:40,554.1,23.61
1/19/2025 4:50,554.1,23.6
1/19/2025 5:00,554.1,23.59
1/19/2025 5:10,554.1,23.58
1/19/2025 5:20,554.5,23.58
1/19/2025 5:30,555.7,23.57
1/19/2025 5:40,556.5,23.55
1/19/2025 5:50,556.9,23.54
1/19/2025 6:00,556.9,23.54
1/19/2025 6:10,557.7,23.51
1/19/2025 6:20,558.5,23.51
1/19/2025 6:30,558.5,23.51
1/19/2025 6:40,558.9,23.5
1/19/2025 6:50,559.7,23.49
1/19/2025 7:00,561.3,23.48
1/19/2025 7:10,561.7,23.47
1/19/2025 7:20,562.1,23.47
1/19/2025 7:30,562.5,23.47
1/19/2025 7:40,562.9,23.47
1/19/2025 7:50,564.1,23.5
1/19/2025 8:00,564.5,23.5
1/19/2025 8:10,565.7,23.52
1/19/2025 8:20,566.9,23.52
1/19/2025 8:30,567.7,23.55
1/19/2025 8:40,568.4,23.58
1/19/2025 8:50,569.6,23.65
1/19/2025 9:00,569.9,23.74
1/19/2025 9:10,565.6,23.72
1/19/2025 9:20,562.3,23.82
1/19/2025 9:30,558.3,23.86
1/19/2025 9:40,556.7,23.95
1/19/2025 9:50,555,24.04
1/19/2025 10:00,555.3,24.19
1/19/2025 10:10,555.7,24.22
1/19/2025 10:20,556.8,24.35
1/19/2025 10:30,557.2,24.37
1/19/2025 10:40,556.8,24.45
1/19/2025 10:50,561.8,24.63
1/19/2025 11:00,563,24.65
1/19/2025 11:10,565.3,24.9
1/19/2025 11:20,566.9,24.9
1/19/2025 11:30,567.6,24.96
1/19/2025 11:40,563.2,24.95
1/19/2025 11:50,558.5,24.96
1/19/2025 12:00,553.3,24.99
1/19/2025 12:10,552.8,25.14
1/19/2025 12:20,550,25.15
1/19/2025 12:30,550.3,25.26
1/19/2025 12:40,544.4,25.19
1/19/2025 12:50,539.2,25.19
1/19/2025 13:00,540,25.29
1/19/2025 13:10,539.2,25.32
1/19/2025 13:20,538.7,25.41
1/19/2025 13:30,537.9,25.4
1/19/2025 13:40,540.7,25.36
1/19/2025 13:50,539.9,25.39
1/19/2025 14:00,540.7,25.5
1/19/2025 14:10,537.5,25.56
1/19/2025 14:20,533.5,25.6
1/19/2025 14:30,527.1,25.69
1/19/2025 14:40,525.4,25.76
1/19/2025 14:50,519.4,25.82
1/19/2025 15:00,516.7,25.76
1/19/2025 15:10,516.7,25.69
1/19/2025 15:20,520.7,25.69
1/19/2025 15:30,512,25.73
