"Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 20195879, SEN S/N: 20195879)","Temp, °C (LGR S/N: 20195879, SEN S/N: 20195879)"
7/25/2024 17:20,517,28.93
7/25/2024 17:30,518.6,28.88
7/25/2024 17:40,518.2,28.89
7/25/2024 17:50,519,28.85
7/25/2024 18:00,517.9,28.81
7/25/2024 18:10,516.7,28.78
7/25/2024 18:20,517.9,28.77
7/25/2024 18:30,517.1,28.77
7/25/2024 18:40,516.7,28.77
7/25/2024 18:50,515.9,28.74
7/25/2024 19:00,515.6,28.71
7/25/2024 19:10,515.6,28.65
7/25/2024 19:20,516,28.63
7/25/2024 19:30,515.2,28.59
7/25/2024 19:40,514.9,28.55
7/25/2024 19:50,515.7,28.52
7/25/2024 20:00,516.1,28.49
7/25/2024 20:10,515.7,28.47
7/25/2024 20:20,516.1,28.43
7/25/2024 20:30,516.9,28.4
7/25/2024 20:40,519.3,28.35
7/25/2024 20:50,520.9,28.33
7/25/2024 21:00,521.3,28.29
7/25/2024 21:10,521.4,28.23
7/25/2024 21:20,523.4,28.22
7/25/2024 21:30,524.2,28.2
7/25/2024 21:40,523.8,28.17
7/25/2024 21:50,523.4,28.14
7/25/2024 22:00,523.4,28.11
7/25/2024 22:10,523.8,28.08
7/25/2024 22:20,524.6,28.06
7/25/2024 22:30,524.6,28.04
7/25/2024 22:40,525.5,28
7/25/2024 22:50,526.3,27.98
7/25/2024 23:00,526.3,27.95
7/25/2024 23:10,525.5,27.91
7/25/2024 23:20,525.1,27.89
7/25/2024 23:30,526.3,27.87
7/25/2024 23:40,526.3,27.83
7/25/2024 23:50,527.2,27.82
7/26/2024 0:00,528.4,27.8
7/26/2024 0:10,530.4,27.77
7/26/2024 0:20,530.8,27.74
7/26/2024 0:30,529.2,27.72
7/26/2024 0:40,528.8,27.68
7/26/2024 0:50,527.2,27.66
7/26/2024 1:00,527.3,27.64
7/26/2024 1:10,527.7,27.61
7/26/2024 1:20,524.9,27.59
7/26/2024 1:30,526.1,27.57
7/26/2024 1:40,524.9,27.53
7/26/2024 1:50,524.1,27.51
7/26/2024 2:00,524.9,27.5
7/26/2024 2:10,526.1,27.49
7/26/2024 2:20,526.2,27.46
7/26/2024 2:30,525,27.44
7/26/2024 2:40,525,27.42
7/26/2024 2:50,523.8,27.39
7/26/2024 3:00,524.2,27.38
7/26/2024 3:10,525,27.37
7/26/2024 3:20,525,27.34
7/26/2024 3:30,526.6,27.32
7/26/2024 3:40,527.4,27.31
7/26/2024 3:50,528.2,27.29
7/26/2024 4:00,529.8,27.27
7/26/2024 4:10,529.1,27.25
7/26/2024 4:20,527.5,27.25
7/26/2024 4:30,531,27.25
7/26/2024 4:40,533,27.23
7/26/2024 4:50,531.5,27.2
7/26/2024 5:00,528.7,27.2
7/26/2024 5:10,529.1,27.17
7/26/2024 5:20,530.3,27.16
7/26/2024 5:30,534.7,27.17
7/26/2024 5:40,535.9,27.16
7/26/2024 5:50,535.1,27.14
7/26/2024 6:00,535.9,27.13
7/26/2024 6:10,535.5,27.12
7/26/2024 6:20,536.7,27.13
7/26/2024 6:30,542.6,27.12
7/26/2024 6:40,537.9,27.09
7/26/2024 6:50,537.1,27.08
7/26/2024 7:00,537.9,27.08
7/26/2024 7:10,536.3,27.08
7/26/2024 7:20,538.7,27.08
7/26/2024 7:30,537.9,27.09
7/26/2024 7:40,542.7,27.09
7/26/2024 7:50,542.3,27.09
7/26/2024 8:00,540.3,27.09
7/26/2024 8:10,543.4,27.12
7/26/2024 8:20,534.3,27.1
7/26/2024 8:30,534.3,27.14
7/26/2024 8:40,534.7,27.14
7/26/2024 8:50,538.6,27.19
7/26/2024 9:00,541,27.21
7/26/2024 9:10,543.4,27.24
7/26/2024 9:20,547.3,27.28
7/26/2024 9:30,545.3,27.29
7/26/2024 9:40,542.5,27.31
7/26/2024 9:50,537.3,27.36
7/26/2024 10:00,550,27.42
7/26/2024 10:10,542.5,27.4
7/26/2024 10:20,547.6,27.49
7/26/2024 10:30,543.6,27.49
7/26/2024 10:40,542.4,27.58
7/26/2024 10:50,540.7,27.69
7/26/2024 11:00,530.8,27.72
7/26/2024 11:10,533.9,27.85
7/26/2024 11:20,549.7,27.92
7/26/2024 11:30,547.7,28
7/26/2024 11:40,552.8,28.04
7/26/2024 11:50,554.7,28.17
7/26/2024 12:00,553.1,28.18
7/26/2024 12:10,555.1,28.26
7/26/2024 12:20,553.1,28.32
7/26/2024 12:30,557.4,28.37
7/26/2024 12:40,560.5,28.51
7/26/2024 12:50,562.4,28.6
7/26/2024 13:00,569.1,28.73
7/26/2024 13:10,566.4,28.65
7/26/2024 13:20,558,28.7
7/26/2024 13:30,556.8,28.77
7/26/2024 13:40,551.2,28.85
7/26/2024 13:50,551.9,28.93
7/26/2024 14:00,554.7,28.96
7/26/2024 14:10,552.7,28.98
7/26/2024 14:20,554.6,29.02
7/26/2024 14:30,558.3,28.94
7/26/2024 14:40,553.8,29.05
7/26/2024 14:50,552.6,29.11
7/26/2024 15:00,553,29.17
7/26/2024 15:10,554.1,29.25
7/26/2024 15:20,552.1,29.37
7/26/2024 15:30,552,29.42
7/26/2024 15:40,554.1,29.28
7/26/2024 15:50,552.9,29.28
7/26/2024 16:00,554.1,29.33
7/26/2024 16:10,557.7,29.28
7/26/2024 16:20,556.1,29.26
7/26/2024 16:30,554.9,29.22
7/26/2024 16:40,553.3,29.27
7/26/2024 16:50,553.3,29.24
7/26/2024 17:00,554.1,29.24
7/26/2024 17:10,554.5,29.25
7/26/2024 17:20,552.9,29.22
7/26/2024 17:30,554.2,29.17
7/26/2024 17:40,552.2,29.13
7/26/2024 17:50,552.6,29.15
7/26/2024 18:00,552.2,29.16
7/26/2024 18:10,554.2,29.11
7/26/2024 18:20,552.2,29.12
7/26/2024 18:30,551,29.11
7/26/2024 18:40,550.2,29.16
7/26/2024 18:50,543.1,29.16
7/26/2024 19:00,544.3,29.09
7/26/2024 19:10,544.7,29.05
7/26/2024 19:20,544.7,29.01
7/26/2024 19:30,546.7,28.95
7/26/2024 19:40,547.6,28.9
7/26/2024 19:50,549.2,28.89
7/26/2024 20:00,548.8,28.85
7/26/2024 20:10,548.8,28.83
7/26/2024 20:20,548,28.81
7/26/2024 20:30,548.8,28.81
7/26/2024 20:40,547.2,28.77
7/26/2024 20:50,545.3,28.73
7/26/2024 21:00,543.7,28.71
7/26/2024 21:10,543.3,28.68
7/26/2024 21:20,542.9,28.66
7/26/2024 21:30,541.8,28.64
7/26/2024 21:40,542.6,28.62
7/26/2024 21:50,542.6,28.56
7/26/2024 22:00,542.6,28.55
7/26/2024 22:10,541.8,28.52
7/26/2024 22:20,542.6,28.49
7/26/2024 22:30,543,28.48
7/26/2024 22:40,543.5,28.45
7/26/2024 22:50,543.1,28.41
7/26/2024 23:00,543.9,28.38
7/26/2024 23:10,544.3,28.37
7/26/2024 23:20,544.7,28.34
7/26/2024 23:30,544.3,28.3
7/26/2024 23:40,545.6,28.27
7/26/2024 23:50,546.4,28.25
7/27/2024 0:00,547.2,28.2
7/27/2024 0:10,547.6,28.19
7/27/2024 0:20,548,28.17
7/27/2024 0:30,547.6,28.13
7/27/2024 0:40,547.6,28.1
7/27/2024 0:50,548,28.07
7/27/2024 1:00,546.9,28.04
7/27/2024 1:10,546.9,28.02
7/27/2024 1:20,546.1,27.97
7/27/2024 1:30,546.1,27.95
7/27/2024 1:40,545.8,27.92
7/27/2024 1:50,546.2,27.89
7/27/2024 2:00,546.2,27.87
7/27/2024 2:10,546.2,27.84
7/27/2024 2:20,545.4,27.82
7/27/2024 2:30,545.4,27.77
7/27/2024 2:40,546.3,27.74
7/27/2024 2:50,545.9,27.7
7/27/2024 3:00,545.5,27.66
7/27/2024 3:10,545.1,27.65
7/27/2024 3:20,545.9,27.62
7/27/2024 3:30,545.5,27.6
7/27/2024 3:40,546,27.58
7/27/2024 3:50,547.1,27.57
7/27/2024 4:00,548.4,27.53
7/27/2024 4:10,548.8,27.51
7/27/2024 4:20,549.2,27.51
7/27/2024 4:30,550.4,27.46
7/27/2024 4:40,550,27.44
7/27/2024 4:50,548.8,27.39
7/27/2024 5:00,547.7,27.36
7/27/2024 5:10,547.7,27.34
7/27/2024 5:20,547.3,27.3
7/27/2024 5:30,548.1,27.29
7/27/2024 5:40,549.7,27.24
7/27/2024 5:50,548.9,27.22
7/27/2024 6:00,548.9,27.21
7/27/2024 6:10,549.4,27.19
7/27/2024 6:20,551,27.17
7/27/2024 6:30,551,27.13
7/27/2024 6:40,547.4,27.1
7/27/2024 6:50,546.6,27.08
7/27/2024 7:00,547,27.09
7/27/2024 7:10,546.6,27.06
7/27/2024 7:20,547.8,27.1
7/27/2024 7:30,549.8,27.07
7/27/2024 7:40,551,27.08
7/27/2024 7:50,553,27.08
7/27/2024 8:00,553.8,27.07
7/27/2024 8:10,553.4,27.08
7/27/2024 8:20,552.2,27.06
7/27/2024 8:30,552.2,27.07
7/27/2024 8:40,552.6,27.09
7/27/2024 8:50,553,27.09
7/27/2024 9:00,553.4,27.12
7/27/2024 9:10,554.2,27.14
7/27/2024 9:20,555.3,27.19
7/27/2024 9:30,558.1,27.2
7/27/2024 9:40,556.9,27.21
7/27/2024 9:50,556,27.3
7/27/2024 10:00,558.8,27.34
7/27/2024 10:10,561.5,27.44
7/27/2024 10:20,564.3,27.49
7/27/2024 10:30,564.3,27.52
7/27/2024 10:40,564.6,27.59
7/27/2024 10:50,564.6,27.66
7/27/2024 11:00,567.3,27.78
7/27/2024 11:10,566.8,27.87
7/27/2024 11:20,568.8,27.97
7/27/2024 11:30,569.9,28.04
7/27/2024 11:40,568.3,28.02
7/27/2024 11:50,567.1,28.04
7/27/2024 12:00,570.2,28.15
7/27/2024 12:10,562.6,28.26
7/27/2024 12:20,563.4,28.35
7/27/2024 12:30,572,28.48
7/27/2024 12:40,575.5,28.62
7/27/2024 12:50,573.1,28.66
7/27/2024 13:00,573.9,28.72
7/27/2024 13:10,577,28.88
7/27/2024 13:20,570.7,28.65
7/27/2024 13:30,574.2,28.9
7/27/2024 13:40,576.9,28.96
7/27/2024 13:50,580.8,29.11
7/27/2024 14:00,578.8,29.18
7/27/2024 14:10,573.2,29.17
7/27/2024 14:20,569.6,29.23
7/27/2024 14:30,566.4,29.3
7/27/2024 14:40,566.4,29.31
7/27/2024 14:50,567.2,29.31
7/27/2024 15:00,566.3,29.35
7/27/2024 15:10,564.7,29.39
7/27/2024 15:20,564,29.38
7/27/2024 15:30,564.3,29.42
7/27/2024 15:40,565.1,29.43
7/27/2024 15:50,565.1,29.39
7/27/2024 16:00,564,29.38
7/27/2024 16:10,564,29.33
7/27/2024 16:20,564,29.32
7/27/2024 16:30,564.4,29.26
7/27/2024 16:40,564.8,29.24
7/27/2024 16:50,564.5,29.19
7/27/2024 17:00,562.5,29.2
7/27/2024 17:10,564.1,29.13
7/27/2024 17:20,563.7,29.16
7/27/2024 17:30,562.9,29.13
7/27/2024 17:40,562.5,29.12
7/27/2024 17:50,560.5,29.11
7/27/2024 18:00,560.6,29.07
7/27/2024 18:10,561,29.05
7/27/2024 18:20,561,29.05
7/27/2024 18:30,560.2,28.98
7/27/2024 18:40,561,28.97
7/27/2024 18:50,560.6,28.97
7/27/2024 19:00,560.6,28.95
7/27/2024 19:10,561,28.93
7/27/2024 19:20,560.7,28.9
7/27/2024 19:30,560.7,28.87
7/27/2024 19:40,560.3,28.81
7/27/2024 19:50,559.9,28.8
7/27/2024 20:00,559.2,28.75
7/27/2024 20:10,559.6,28.74
7/27/2024 20:20,559.6,28.71
7/27/2024 20:30,558.8,28.67
7/27/2024 20:40,558.4,28.64
7/27/2024 20:50,558.5,28.62
7/27/2024 21:00,556.9,28.59
7/27/2024 21:10,556.9,28.56
7/27/2024 21:20,556.5,28.52
7/27/2024 21:30,556.1,28.49
7/27/2024 21:40,556.2,28.45
7/27/2024 21:50,555.8,28.41
7/27/2024 22:00,555.8,28.37
7/27/2024 22:10,556.2,28.33
7/27/2024 22:20,557,28.3
7/27/2024 22:30,557.1,28.27
7/27/2024 22:40,557.1,28.22
7/27/2024 22:50,556.7,28.19
7/27/2024 23:00,557.1,28.17
7/27/2024 23:10,557.2,28.11
7/27/2024 23:20,557.2,28.07
7/27/2024 23:30,557.2,28.04
7/27/2024 23:40,557.2,28
7/27/2024 23:50,557.3,27.96
7/28/2024 0:00,556.5,27.9
7/28/2024 0:10,557.3,27.89
7/28/2024 0:20,557.7,27.84
7/28/2024 0:30,558.1,27.81
7/28/2024 0:40,558.2,27.77
7/28/2024 0:50,558.2,27.75
7/28/2024 1:00,558.2,27.7
7/28/2024 1:10,557.8,27.67
7/28/2024 1:20,557.4,27.64
7/28/2024 1:30,557.5,27.6
7/28/2024 1:40,557.5,27.58
7/28/2024 1:50,557.5,27.53
7/28/2024 2:00,556.7,27.51
7/28/2024 2:10,556.7,27.49
7/28/2024 2:20,556.4,27.46
7/28/2024 2:30,556.4,27.43
7/28/2024 2:40,557.2,27.39
7/28/2024 2:50,557.6,27.36
7/28/2024 3:00,557.2,27.3
7/28/2024 3:10,556.5,27.25
7/28/2024 3:20,556.5,27.22
7/28/2024 3:30,556.9,27.2
7/28/2024 3:40,557.3,27.17
7/28/2024 3:50,557.7,27.14
7/28/2024 4:00,558.1,27.12
7/28/2024 4:10,558.2,27.08
7/28/2024 4:20,558.6,27.05
7/28/2024 4:30,558.6,27
7/28/2024 4:40,559,26.97
7/28/2024 4:50,559.4,26.97
7/28/2024 5:00,559.5,26.91
7/28/2024 5:10,559.5,26.89
7/28/2024 5:20,559.9,26.87
7/28/2024 5:30,559.9,26.84
7/28/2024 5:40,559.9,26.79
7/28/2024 5:50,560.3,26.79
7/28/2024 6:00,560.7,26.76
7/28/2024 6:10,560.8,26.72
7/28/2024 6:20,560.8,26.69
7/28/2024 6:30,560.8,26.67
7/28/2024 6:40,560.8,26.65
7/28/2024 6:50,560.8,26.63
7/28/2024 7:00,561.6,26.65
7/28/2024 7:10,560.9,26.57
7/28/2024 7:20,560.8,26.6
7/28/2024 7:30,562.4,26.6
7/28/2024 7:40,562.8,26.61
7/28/2024 7:50,562.5,26.56
7/28/2024 8:00,560.5,26.55
7/28/2024 8:10,560.8,26.59
7/28/2024 8:20,558.5,26.54
7/28/2024 8:30,558.5,26.56
7/28/2024 8:40,560.8,26.6
7/28/2024 8:50,561.6,26.6
7/28/2024 9:00,560,26.59
7/28/2024 9:10,561.2,26.62
7/28/2024 9:20,562.8,26.64
7/28/2024 9:30,564,26.68
7/28/2024 9:40,565.1,26.74
7/28/2024 9:50,568.7,26.79
7/28/2024 10:00,572.2,26.87
7/28/2024 10:10,571.7,26.99
7/28/2024 10:20,574.1,27.02
7/28/2024 10:30,574.5,27.09
7/28/2024 10:40,574.8,27.19
7/28/2024 10:50,576.3,27.28
7/28/2024 11:00,575.1,27.4
7/28/2024 11:10,577.8,27.54
7/28/2024 11:20,577.7,27.6
7/28/2024 11:30,579.7,27.69
7/28/2024 11:40,582.4,27.78
7/28/2024 11:50,582.4,27.77
7/28/2024 12:00,580.4,27.82
7/28/2024 12:10,585.9,27.99
7/28/2024 12:20,585.9,27.95
7/28/2024 12:30,590.1,28.17
7/28/2024 12:40,590.1,28.27
7/28/2024 12:50,584.5,28.22
7/28/2024 13:00,580.2,28.19
7/28/2024 13:10,579.8,28.2
7/28/2024 13:20,582.1,28.27
7/28/2024 13:30,580.5,28.23
7/28/2024 13:40,578.2,28.11
7/28/2024 13:50,576.6,28.14
7/28/2024 14:00,576.2,28.12
7/28/2024 14:10,569.9,28.14
7/28/2024 14:20,565.1,28.17
7/28/2024 14:30,564.7,28.17
7/28/2024 14:40,565.5,28.15
7/28/2024 14:50,564.7,28.15
7/28/2024 15:00,562.2,28.25
7/28/2024 15:10,559.4,28.37
7/28/2024 15:20,559.8,28.41
7/28/2024 15:30,560.1,28.44
7/28/2024 15:40,559,28.43
7/28/2024 15:50,560.5,28.43
7/28/2024 16:00,560.9,28.43
7/28/2024 16:10,560.6,28.42
7/28/2024 16:20,560.2,28.38
7/28/2024 16:30,561.4,28.32
7/28/2024 16:40,562.2,28.32
7/28/2024 16:50,563,28.32
7/28/2024 17:00,563.8,28.38
7/28/2024 17:10,562.1,28.43
7/28/2024 17:20,561.3,28.45
7/28/2024 17:30,560.2,28.41
7/28/2024 17:40,561,28.38
7/28/2024 17:50,562.6,28.4
7/28/2024 18:00,562.6,28.36
7/28/2024 18:10,563,28.34
7/28/2024 18:20,562.6,28.29
7/28/2024 18:30,563,28.26
7/28/2024 18:40,561.4,28.25
7/28/2024 18:50,560.7,28.23
7/28/2024 19:00,561.5,28.22
7/28/2024 19:10,560.3,28.2
7/28/2024 19:20,560.3,28.18
7/28/2024 19:30,560.3,28.14
7/28/2024 19:40,560.7,28.11
7/28/2024 19:50,560.8,28.07
7/28/2024 20:00,561.2,28.05
7/28/2024 20:10,561.6,28.03
7/28/2024 20:20,561.2,28.03
7/28/2024 20:30,560.8,28.02
7/28/2024 20:40,560.4,27.98
7/28/2024 20:50,559.2,27.95
7/28/2024 21:00,558.9,27.91
7/28/2024 21:10,558.5,27.89
7/28/2024 21:20,558.5,27.88
7/28/2024 21:30,558.5,27.87
7/28/2024 21:40,558.5,27.84
7/28/2024 21:50,558.1,27.82
7/28/2024 22:00,557.4,27.78
7/28/2024 22:10,556.6,27.75
7/28/2024 22:20,556.6,27.73
7/28/2024 22:30,556.6,27.72
7/28/2024 22:40,556.2,27.68
7/28/2024 22:50,556.2,27.66
7/28/2024 23:00,555.9,27.64
7/28/2024 23:10,556.3,27.62
7/28/2024 23:20,556.3,27.59
7/28/2024 23:30,556.7,27.58
7/28/2024 23:40,557.1,27.55
7/28/2024 23:50,556.7,27.51
7/29/2024 0:00,555.9,27.47
7/29/2024 0:10,556.4,27.46
7/29/2024 0:20,556.4,27.44
7/29/2024 0:30,556.8,27.42
7/29/2024 0:40,556.4,27.39
7/29/2024 0:50,556.4,27.38
7/29/2024 1:00,556.4,27.34
7/29/2024 1:10,556.4,27.32
7/29/2024 1:20,556.4,27.3
7/29/2024 1:30,557.3,27.27
7/29/2024 1:40,558.1,27.25
7/29/2024 1:50,557.7,27.22
7/29/2024 2:00,557.7,27.19
7/29/2024 2:10,556.5,27.13
7/29/2024 2:20,554.2,27.09
7/29/2024 2:30,553.8,27.08
7/29/2024 2:40,553.4,27.02
7/29/2024 2:50,553,27
7/29/2024 3:00,553.1,26.97
7/29/2024 3:10,552.7,26.93
7/29/2024 3:20,552.7,26.89
7/29/2024 3:30,552.3,26.86
7/29/2024 3:40,551.6,26.83
7/29/2024 3:50,552.4,26.8
7/29/2024 4:00,552.4,26.79
7/29/2024 4:10,551.6,26.75
7/29/2024 4:20,551.2,26.74
7/29/2024 4:30,552.4,26.7
7/29/2024 4:40,552.4,26.68
7/29/2024 4:50,551.7,26.65
7/29/2024 5:00,551.3,26.62
7/29/2024 5:10,551.7,26.61
7/29/2024 5:20,552.1,26.57
7/29/2024 5:30,552.9,26.55
7/29/2024 5:40,552.1,26.54
7/29/2024 5:50,552.1,26.5
7/29/2024 6:00,551.7,26.49
7/29/2024 6:10,551.4,26.46
7/29/2024 6:20,551.4,26.44
7/29/2024 6:30,551.4,26.44
7/29/2024 6:40,552.6,26.4
7/29/2024 6:50,553.4,26.39
7/29/2024 7:00,553.8,26.4
7/29/2024 7:10,553.4,26.35
7/29/2024 7:20,553.4,26.34
7/29/2024 7:30,553.4,26.34
7/29/2024 7:40,553.4,26.35
7/29/2024 7:50,553.8,26.34
7/29/2024 8:00,552.6,26.34
7/29/2024 8:10,552.6,26.33
7/29/2024 8:20,553,26.35
7/29/2024 8:30,553,26.33
7/29/2024 8:40,552.6,26.37
7/29/2024 8:50,554.2,26.4
7/29/2024 9:00,559,26.4
7/29/2024 9:10,560.6,26.4
7/29/2024 9:20,563.3,26.44
7/29/2024 9:30,562.9,26.45
7/29/2024 9:40,565.7,26.52
7/29/2024 9:50,567.2,26.53
7/29/2024 10:00,568.8,26.62
7/29/2024 10:10,571.9,26.76
7/29/2024 10:20,571.5,26.76
7/29/2024 10:30,569.1,26.77
7/29/2024 10:40,570.6,26.85
7/29/2024 10:50,570.6,26.89
7/29/2024 11:00,570.1,27
7/29/2024 11:10,572.5,27.12
7/29/2024 11:20,574.4,27.23
7/29/2024 11:30,577.9,27.35
7/29/2024 11:40,578.2,27.45
7/29/2024 11:50,580.1,27.57
7/29/2024 12:00,585.2,27.82
7/29/2024 12:10,586.7,27.92
7/29/2024 12:20,588.6,28.02
7/29/2024 12:30,589.4,28.12
7/29/2024 12:40,591.3,28.21
7/29/2024 12:50,588.9,28.19
7/29/2024 13:00,590.8,28.3
7/29/2024 13:10,591.6,28.41
7/29/2024 13:20,590.6,28.59
7/29/2024 13:30,591.4,28.73
7/29/2024 13:40,591,28.72
7/29/2024 13:50,591.7,28.78
7/29/2024 14:00,591.7,28.82
7/29/2024 14:10,585.7,28.85
7/29/2024 14:20,582.1,28.88
7/29/2024 14:30,576.2,28.85
7/29/2024 14:40,574.9,28.93
7/29/2024 14:50,576.1,28.98
7/29/2024 15:00,578.1,29.02
7/29/2024 15:10,578.1,28.98
7/29/2024 15:20,578,29.08
7/29/2024 15:30,576.9,29.04
7/29/2024 15:40,578.5,28.94
7/29/2024 15:50,578.5,28.94
7/29/2024 16:00,576.9,28.9
7/29/2024 16:10,577.3,28.89
7/29/2024 16:20,576.6,28.86
7/29/2024 16:30,576.6,28.77
7/29/2024 16:40,577,28.77
7/29/2024 16:50,576.2,28.77
7/29/2024 17:00,576.2,28.78
7/29/2024 17:10,577.4,28.73
7/29/2024 17:20,577.1,28.72
7/29/2024 17:30,577.1,28.71
7/29/2024 17:40,577.9,28.7
7/29/2024 17:50,578.3,28.71
7/29/2024 18:00,577.1,28.7
7/29/2024 18:10,577.1,28.65
7/29/2024 18:20,577.1,28.63
7/29/2024 18:30,576.7,28.6
7/29/2024 18:40,575.2,28.57
7/29/2024 18:50,575.2,28.52
7/29/2024 19:00,575.2,28.49
7/29/2024 19:10,575.2,28.47
7/29/2024 19:20,575.3,28.42
7/29/2024 19:30,575.7,28.35
7/29/2024 19:40,576.5,28.34
7/29/2024 19:50,576.1,28.34
7/29/2024 20:00,575.3,28.3
7/29/2024 20:10,574.9,28.29
7/29/2024 20:20,572.6,28.23
7/29/2024 20:30,571.8,28.21
7/29/2024 20:40,571,28.2
7/29/2024 20:50,570.6,28.15
7/29/2024 21:00,570.3,28.12
7/29/2024 21:10,569.9,28.08
7/29/2024 21:20,569.5,28.06
7/29/2024 21:30,569.1,28.05
7/29/2024 21:40,569.1,28.04
7/29/2024 21:50,568,27.98
7/29/2024 22:00,568.8,27.98
7/29/2024 22:10,568.8,27.96
7/29/2024 22:20,567.6,27.92
7/29/2024 22:30,567.6,27.9
7/29/2024 22:40,567.6,27.88
7/29/2024 22:50,567.3,27.84
7/29/2024 23:00,567.3,27.84
7/29/2024 23:10,567.3,27.82
7/29/2024 23:20,567.7,27.8
7/29/2024 23:30,567.3,27.78
7/29/2024 23:40,567.3,27.75
7/29/2024 23:50,567.3,27.73
7/30/2024 0:00,567.3,27.73
7/30/2024 0:10,567.7,27.7
7/30/2024 0:20,568.1,27.68
7/30/2024 0:30,569.4,27.66
7/30/2024 0:40,569.8,27.65
7/30/2024 0:50,569.8,27.61
7/30/2024 1:00,570.2,27.6
7/30/2024 1:10,570.2,27.58
7/30/2024 1:20,570.2,27.55
7/30/2024 1:30,570.2,27.52
7/30/2024 1:40,570.3,27.49
7/30/2024 1:50,570.7,27.47
7/30/2024 2:00,570.7,27.45
7/30/2024 2:10,570.3,27.4
7/30/2024 2:20,569.9,27.38
7/30/2024 2:30,570.3,27.38
7/30/2024 2:40,570.3,27.36
7/30/2024 2:50,570.3,27.34
7/30/2024 3:00,570.8,27.31
7/30/2024 3:10,570.8,27.28
7/30/2024 3:20,571.2,27.25
7/30/2024 3:30,571.6,27.24
7/30/2024 3:40,571.2,27.21
7/30/2024 3:50,572,27.2
7/30/2024 4:00,571.6,27.16
7/30/2024 4:10,572.1,27.14
7/30/2024 4:20,572.8,27.15
7/30/2024 4:30,572.5,27.12
7/30/2024 4:40,571.7,27.09
7/30/2024 4:50,571.7,27.07
7/30/2024 5:00,570.9,27.06
7/30/2024 5:10,570.5,27.04
7/30/2024 5:20,570.5,27.01
7/30/2024 5:30,571.3,27.01
7/30/2024 5:40,571.7,26.99
7/30/2024 5:50,571.8,26.97
7/30/2024 6:00,571.8,26.94
7/30/2024 6:10,571,26.91
7/30/2024 6:20,570.6,26.9
7/30/2024 6:30,571,26.89
7/30/2024 6:40,571.8,26.89
7/30/2024 6:50,571.8,26.86
7/30/2024 7:00,572.2,26.87
7/30/2024 7:10,571.8,26.83
7/30/2024 7:20,571,26.83
7/30/2024 7:30,571.4,26.83
7/30/2024 7:40,571.8,26.83
7/30/2024 7:50,571.8,26.83
7/30/2024 8:00,572.6,26.83
7/30/2024 8:10,573.8,26.84
7/30/2024 8:20,574.2,26.85
7/30/2024 8:30,574.6,26.83
7/30/2024 8:40,571.5,26.78
7/30/2024 8:50,565.5,26.77
7/30/2024 9:00,565.5,26.78
7/30/2024 9:10,566.3,26.8
7/30/2024 9:20,567.5,26.82
7/30/2024 9:30,569.4,26.87
7/30/2024 9:40,570.2,26.9
7/30/2024 9:50,572.1,26.99
7/30/2024 10:00,575.3,27.01
7/30/2024 10:10,578,27.17
7/30/2024 10:20,578.8,27.23
7/30/2024 10:30,577.5,27.29
7/30/2024 10:40,578.2,27.46
7/30/2024 10:50,578.2,27.49
7/30/2024 11:00,579.8,27.57
7/30/2024 11:10,580.9,27.65
7/30/2024 11:20,582.8,27.72
7/30/2024 11:30,585.2,27.78
7/30/2024 11:40,590.3,27.95
7/30/2024 11:50,591.4,28.08
7/30/2024 12:00,590.9,28.15
7/30/2024 12:10,592.4,28.36
7/30/2024 12:20,593.9,28.41
7/30/2024 12:30,596.2,28.55
7/30/2024 12:40,597.4,28.67
7/30/2024 12:50,597.3,28.71
7/30/2024 13:00,597.3,28.77
7/30/2024 13:10,597.3,28.83
7/30/2024 13:20,598,28.93
7/30/2024 13:30,598.3,29.05
7/30/2024 13:40,599.1,29.13
7/30/2024 13:50,599.8,29.22
7/30/2024 14:00,600.2,29.2
7/30/2024 14:10,599.8,29.19
7/30/2024 14:20,593.8,29.32
7/30/2024 14:30,587,29.33
7/30/2024 14:40,588.6,29.25
7/30/2024 14:50,587.9,29.18
7/30/2024 15:00,586.7,29.23
7/30/2024 15:10,588.3,29.23
7/30/2024 15:20,587.5,29.17
7/30/2024 15:30,586.3,29.19
7/30/2024 15:40,586.7,29.22
7/30/2024 15:50,588.7,29.2
7/30/2024 16:00,590.3,29.2
7/30/2024 16:10,589.9,29.2
7/30/2024 16:20,592.2,29.23
7/30/2024 16:30,591.9,29.19
7/30/2024 16:40,590.7,29.15
7/30/2024 16:50,591.5,29.12
7/30/2024 17:00,591.1,29.08
7/30/2024 17:10,591.1,29.09
7/30/2024 17:20,592,29.03
7/30/2024 17:30,591.6,29.03
7/30/2024 17:40,590.8,28.97
7/30/2024 17:50,592.4,28.95
7/30/2024 18:00,591.6,28.94
7/30/2024 18:10,590.9,28.9
7/30/2024 18:20,590.9,28.9
7/30/2024 18:30,590.9,28.86
7/30/2024 18:40,590.5,28.83
7/30/2024 18:50,590.1,28.8
7/30/2024 19:00,590.1,28.77
7/30/2024 19:10,591,28.74
7/30/2024 19:20,591,28.72
7/30/2024 19:30,591,28.67
7/30/2024 19:40,591.8,28.65
7/30/2024 19:50,591,28.59
7/30/2024 20:00,592.2,28.6
7/30/2024 20:10,591.1,28.58
7/30/2024 20:20,590.7,28.57
7/30/2024 20:30,589.9,28.51
