            Unix Timestamp,               UTC_Date_&_Time,Timestamp,       Battery,Temp_C,DO_mgL,DO_perc,             Q
1722090960,           2024-07-27 14:36:00,           2024-07-27 10:36:00,3.5,27.822,0.473,6.02382,0.904
1722091560,           2024-07-27 14:46:00,           2024-07-27 10:46:00,3.5,27.847,0.233,2.968652,0.898
1722092160,           2024-07-27 14:56:00,           2024-07-27 10:56:00,3.5,27.864,0.198,2.523477,0.897
1722092760,           2024-07-27 15:06:00,           2024-07-27 11:06:00,3.5,27.907,0.445,5.675774,0.903
1722093360,           2024-07-27 15:16:00,           2024-07-27 11:16:00,3.5,27.915,0.256,3.265627,0.898
1722093960,           2024-07-27 15:26:00,           2024-07-27 11:26:00,3.5,27.941,0.335,4.275347,0.9
1722094560,           2024-07-27 15:36:00,           2024-07-27 11:36:00,3.5,27.992,0.272,3.474461,0.899
1722095160,           2024-07-27 15:46:00,           2024-07-27 11:46:00,3.49,28.043,0.295,3.771658,0.899
1722095760,           2024-07-27 15:56:00,           2024-07-27 11:56:00,3.49,28.111,0.448,5.734694,0.903
1722096360,           2024-07-27 16:06:00,           2024-07-27 12:06:00,3.49,28.137,0.568,7.274113,0.906
1722096960,           2024-07-27 16:16:00,           2024-07-27 12:16:00,3.49,28.137,0.351,4.495094,0.9
1722097560,           2024-07-27 16:26:00,           2024-07-27 12:26:00,3.49,28.222,0.671,8.606088,0.907
1722098160,           2024-07-27 16:36:00,           2024-07-27 12:36:00,3.49,28.239,0.537,6.889501,0.905
1722098760,           2024-07-27 16:46:00,           2024-07-27 12:46:00,3.49,28.273,0.339,4.351846,0.9
1722099360,           2024-07-27 16:56:00,           2024-07-27 12:56:00,3.49,28.333,0.463,5.94996,0.903
1722099960,           2024-07-27 17:06:00,           2024-07-27 13:06:00,3.49,28.402,0.294,3.782754,0.899
1722100560,           2024-07-27 17:16:00,           2024-07-27 13:16:00,3.49,28.41,0.352,4.529649,0.9
1722101160,           2024-07-27 17:26:00,           2024-07-27 13:26:00,3.49,28.453,0.377,4.855028,0.901
1722101760,           2024-07-27 17:36:00,           2024-07-27 13:36:00,3.49,28.478,0.349,4.496419,0.9
1722102360,           2024-07-27 17:46:00,           2024-07-27 13:46:00,3.49,28.513,0.407,5.246903,0.902
1722102960,           2024-07-27 17:56:00,           2024-07-27 13:56:00,3.49,28.572,0.533,6.878377,0.905
1722103560,           2024-07-27 18:06:00,           2024-07-27 14:06:00,3.49,28.59,0.367,4.737641,0.901
1722104160,           2024-07-27 18:16:00,           2024-07-27 14:16:00,3.49,28.658,0.542,7.005089,0.905
1722104760,           2024-07-27 18:26:00,           2024-07-27 14:26:00,3.49,28.675,0.415,5.365275,0.902
1722105360,           2024-07-27 18:36:00,           2024-07-27 14:36:00,3.49,28.692,0.532,6.879946,0.904
1722105960,           2024-07-27 18:46:00,           2024-07-27 14:46:00,3.5,28.726,0.689,8.915619,0.908
1722106560,           2024-07-27 18:56:00,           2024-07-27 14:56:00,3.5,28.744,0.404,5.229386,0.901
1722107160,           2024-07-27 19:06:00,           2024-07-27 15:06:00,3.5,28.761,0.411,5.321579,0.902
1722107760,           2024-07-27 19:16:00,           2024-07-27 15:16:00,3.5,28.795,0.334,4.327169,0.9
1722108360,           2024-07-27 19:26:00,           2024-07-27 15:26:00,3.49,28.821,0.493,6.390017,0.904
1722108960,           2024-07-27 19:36:00,           2024-07-27 15:36:00,3.5,28.803,0.333,4.314817,0.9
1722109560,           2024-07-27 19:46:00,           2024-07-27 15:46:00,3.5,28.821,0.418,5.417905,0.902
1722110160,           2024-07-27 19:56:00,           2024-07-27 15:56:00,3.49,28.846,0.392,5.08313,0.901
1722110760,           2024-07-27 20:06:00,           2024-07-27 16:06:00,3.5,28.838,0.41,5.315795,0.901
1722111360,           2024-07-27 20:16:00,           2024-07-27 16:16:00,3.49,28.872,0.388,5.033551,0.901
1722111960,           2024-07-27 20:26:00,           2024-07-27 16:26:00,3.5,28.881,0.436,5.657149,0.902
1722112560,           2024-07-27 20:36:00,           2024-07-27 16:36:00,3.49,28.898,0.321,4.16625,0.899
1722113160,           2024-07-27 20:46:00,           2024-07-27 16:46:00,3.5,28.906,0.375,4.867796,0.901
1722113760,           2024-07-27 20:56:00,           2024-07-27 16:56:00,3.5,28.889,0.297,3.854148,0.899
1722114360,           2024-07-27 21:06:00,           2024-07-27 17:06:00,3.5,28.881,0.439,5.696075,0.903
1722114960,           2024-07-27 21:16:00,           2024-07-27 17:16:00,3.5,28.872,0.333,4.320032,0.9
1722115560,           2024-07-27 21:26:00,           2024-07-27 17:26:00,3.5,28.872,0.453,5.876801,0.903
1722116160,           2024-07-27 21:36:00,           2024-07-27 17:36:00,3.5,28.838,0.42,5.445448,0.902
1722116760,           2024-07-27 21:46:00,           2024-07-27 17:46:00,3.5,28.821,0.228,2.955221,0.897
1722117360,           2024-07-27 21:56:00,           2024-07-27 17:56:00,3.5,28.812,0.303,3.926714,0.899
1722117960,           2024-07-27 22:06:00,           2024-07-27 18:06:00,3.5,28.812,0.389,5.041227,0.901
1722118560,           2024-07-27 22:16:00,           2024-07-27 18:16:00,3.5,28.778,0.352,4.559012,0.9
1722119160,           2024-07-27 22:26:00,           2024-07-27 18:26:00,3.5,28.744,0.21,2.718245,0.896
1722119760,           2024-07-27 22:36:00,           2024-07-27 18:36:00,3.5,28.735,0.368,4.762649,0.901
1722120360,           2024-07-27 22:46:00,           2024-07-27 18:46:00,3.5,28.726,0.269,3.480844,0.898
1722120960,           2024-07-27 22:56:00,           2024-07-27 18:56:00,3.5,28.701,0.473,6.11791,0.903
1722121560,           2024-07-27 23:06:00,           2024-07-27 19:06:00,3.49,28.684,0.468,6.051434,0.903
1722122160,           2024-07-27 23:16:00,           2024-07-27 19:16:00,3.49,28.649,0.511,6.603387,0.904
1722122760,           2024-07-27 23:26:00,           2024-07-27 19:26:00,3.49,28.624,0.273,3.526289,0.898
1722123360,           2024-07-27 23:36:00,           2024-07-27 19:36:00,3.49,28.607,0.34,4.390405,0.9
1722123960,           2024-07-27 23:46:00,           2024-07-27 19:46:00,3.49,28.581,0.488,6.298647,0.904
1722124560,           2024-07-27 23:56:00,           2024-07-27 19:56:00,3.49,28.547,0.23,2.966852,0.897
1722125160,           2024-07-28 00:06:00,           2024-07-27 20:06:00,3.49,28.547,0.161,2.076796,0.895
1722125760,           2024-07-28 00:16:00,           2024-07-27 20:16:00,3.49,28.521,0.23,2.965497,0.897
1722126360,           2024-07-28 00:26:00,           2024-07-27 20:26:00,3.49,28.513,0.218,2.81038,0.897
1722126960,           2024-07-28 00:36:00,           2024-07-27 20:36:00,3.49,28.47,0.257,3.310651,0.898
1722127560,           2024-07-28 00:46:00,           2024-07-27 20:46:00,3.49,28.444,0.282,3.631038,0.899
1722128160,           2024-07-28 00:56:00,           2024-07-27 20:56:00,3.49,28.427,0.267,3.43687,0.898
1722128760,           2024-07-28 01:06:00,           2024-07-27 21:06:00,3.49,28.41,0.285,3.667471,0.899
1722129360,           2024-07-28 01:16:00,           2024-07-27 21:16:00,3.49,28.384,0.25,3.215608,0.898
1722129960,           2024-07-28 01:26:00,           2024-07-27 21:26:00,3.49,28.359,0.246,3.162766,0.898
1722130560,           2024-07-28 01:36:00,           2024-07-27 21:36:00,3.49,28.35,0.271,3.483633,0.899
1722131160,           2024-07-28 01:46:00,           2024-07-27 21:46:00,3.49,28.316,0.224,2.877736,0.897
1722131760,           2024-07-28 01:56:00,           2024-07-27 21:56:00,3.49,28.316,0.154,1.978444,0.895
1722132360,           2024-07-28 02:06:00,           2024-07-27 22:06:00,3.49,28.291,0.224,2.876469,0.897
1722132960,           2024-07-28 02:16:00,           2024-07-27 22:16:00,3.49,28.273,0.175,2.246528,0.896
1722133560,           2024-07-28 02:26:00,           2024-07-27 22:26:00,3.49,28.256,0.196,2.515358,0.896
1722134160,           2024-07-28 02:36:00,           2024-07-27 22:36:00,3.49,28.239,0.157,2.014249,0.895
1722134760,           2024-07-28 02:46:00,           2024-07-27 22:46:00,3.49,28.205,0.142,1.820712,0.895
1722135360,           2024-07-28 02:56:00,           2024-07-27 22:56:00,3.49,28.205,0.144,1.846356,0.894
1722135960,           2024-07-28 03:06:00,           2024-07-27 23:06:00,3.49,28.18,0.144,1.845542,0.895
1722136560,           2024-07-28 03:16:00,           2024-07-27 23:16:00,3.49,28.163,0.108,1.383741,0.893
1722137160,           2024-07-28 03:26:00,           2024-07-27 23:26:00,3.49,28.145,0.18,2.305502,0.896
1722137760,           2024-07-28 03:36:00,           2024-07-27 23:36:00,3.49,28.128,0.123,1.574954,0.894
1722138360,           2024-07-28 03:46:00,           2024-07-27 23:46:00,3.5,28.094,0.323,4.13337,0.9
1722138960,           2024-07-28 03:56:00,           2024-07-27 23:56:00,3.49,28.094,0.174,2.226645,0.896
1722139560,           2024-07-28 04:06:00,           2024-07-28 00:06:00,3.49,28.069,0.188,2.404738,0.896
1722140160,           2024-07-28 04:16:00,           2024-07-28 00:16:00,3.5,28.052,0.344,4.398837,0.9
1722140760,           2024-07-28 04:26:00,           2024-07-28 00:26:00,3.5,28.06,0.287,3.670479,0.899
1722141360,           2024-07-28 04:36:00,           2024-07-28 00:36:00,3.5,28.018,0.266,3.399382,0.898
1722141960,           2024-07-28 04:46:00,           2024-07-28 00:46:00,3.5,27.992,0.245,3.12957,0.898
1722142560,           2024-07-28 04:56:00,           2024-07-28 00:56:00,3.5,27.984,0.208,2.656565,0.896
1722143160,           2024-07-28 05:06:00,           2024-07-28 01:06:00,3.5,27.932,0.244,3.113488,0.898
1722143760,           2024-07-28 05:16:00,           2024-07-28 01:16:00,3.5,27.924,0.242,3.08753,0.898
1722144360,           2024-07-28 05:26:00,           2024-07-28 01:26:00,3.5,27.898,0.255,3.251891,0.898
1722144960,           2024-07-28 05:36:00,           2024-07-28 01:36:00,3.5,27.873,0.186,2.370917,0.896
1722145560,           2024-07-28 05:46:00,           2024-07-28 01:46:00,3.5,27.856,0.143,1.822253,0.894
1722146160,           2024-07-28 05:56:00,           2024-07-28 01:56:00,3.5,27.856,0.164,2.089857,0.895
1722146760,           2024-07-28 06:06:00,           2024-07-28 02:06:00,3.5,27.822,0.167,2.126803,0.895
1722147360,           2024-07-28 06:16:00,           2024-07-28 02:16:00,3.5,27.788,0.111,1.412772,0.893
1722147960,           2024-07-28 06:26:00,           2024-07-28 02:26:00,3.5,27.796,0.173,2.2022,0.896
1722148560,           2024-07-28 06:36:00,           2024-07-28 02:36:00,3.5,27.728,0.091,1.156986,0.893
1722149160,           2024-07-28 06:46:00,           2024-07-28 02:46:00,3.5,27.711,0.232,2.948787,0.897
1722149760,           2024-07-28 06:56:00,           2024-07-28 02:56:00,3.5,27.711,0.098,1.245608,0.893
1722150360,           2024-07-28 07:06:00,           2024-07-28 03:06:00,3.5,27.686,0.212,2.693385,0.897
1722150960,           2024-07-28 07:16:00,           2024-07-28 03:16:00,3.5,27.686,0.19,2.413883,0.896
1722151560,           2024-07-28 07:26:00,           2024-07-28 03:26:00,3.5,27.66,0.167,2.120696,0.895
1722152160,           2024-07-28 07:36:00,           2024-07-28 03:36:00,3.5,27.626,0.592,7.513137,0.906
1722152760,           2024-07-28 07:46:00,           2024-07-28 03:46:00,3.5,27.558,0.993,12.58704,0.912
1722153360,           2024-07-28 07:56:00,           2024-07-28 03:56:00,3.49,27.541,0.918,11.632838,0.911
1722153960,           2024-07-28 08:06:00,           2024-07-28 04:06:00,3.49,27.49,0.909,11.508337,0.91
1722154560,           2024-07-28 08:16:00,           2024-07-28 04:16:00,3.49,27.447,1.035,13.093519,0.912
1722155160,           2024-07-28 08:26:00,           2024-07-28 04:26:00,3.49,27.456,0.9,11.387495,0.91
1722155760,           2024-07-28 08:36:00,           2024-07-28 04:36:00,3.49,27.473,0.81,10.25185,0.909
1722156360,           2024-07-28 08:46:00,           2024-07-28 04:46:00,3.49,27.43,0.68,8.5999,0.907
1722156960,           2024-07-28 08:56:00,           2024-07-28 04:56:00,3.49,27.422,0.586,7.410033,0.905
1722157560,           2024-07-28 09:06:00,           2024-07-28 05:06:00,3.49,27.405,0.544,6.876855,0.904
1722158160,           2024-07-28 09:16:00,           2024-07-28 05:16:00,3.49,27.363,0.556,7.023287,0.905
1722158760,           2024-07-28 09:26:00,           2024-07-28 05:26:00,3.49,27.354,0.559,7.060049,0.904
1722159360,           2024-07-28 09:36:00,           2024-07-28 05:36:00,3.49,27.354,0.645,8.146211,0.906
1722159960,           2024-07-28 09:46:00,           2024-07-28 05:46:00,3.49,27.337,0.509,6.426611,0.903
1722160560,           2024-07-28 09:56:00,           2024-07-28 05:56:00,3.49,27.312,0.547,6.903316,0.904
1722161160,           2024-07-28 10:06:00,           2024-07-28 06:06:00,3.49,27.286,0.537,6.773968,0.904
1722161760,           2024-07-28 10:16:00,           2024-07-28 06:16:00,3.49,27.235,0.861,10.851165,0.909
1722162360,           2024-07-28 10:26:00,           2024-07-28 06:26:00,3.49,27.227,0.821,10.345567,0.909
1722162960,           2024-07-28 10:36:00,           2024-07-28 06:36:00,3.49,27.184,0.748,9.418439,0.908
1722163560,           2024-07-28 10:46:00,           2024-07-28 06:46:00,3.49,27.184,0.688,8.662949,0.907
1722164160,           2024-07-28 10:56:00,           2024-07-28 06:56:00,3.49,27.184,0.666,8.385936,0.907
1722164760,           2024-07-28 11:06:00,           2024-07-28 07:06:00,3.49,27.167,0.653,8.219747,0.906
1722165360,           2024-07-28 11:16:00,           2024-07-28 07:16:00,3.49,27.167,0.556,6.998744,0.904
1722165960,           2024-07-28 11:26:00,           2024-07-28 07:26:00,3.49,27.142,0.626,7.876357,0.906
1722166560,           2024-07-28 11:36:00,           2024-07-28 07:36:00,3.49,27.15,0.528,6.644268,0.904
1722167160,           2024-07-28 11:46:00,           2024-07-28 07:46:00,3.49,27.159,0.39,4.908488,0.901
1722167760,           2024-07-28 11:56:00,           2024-07-28 07:56:00,3.49,27.159,0.474,5.965701,0.903
1722168360,           2024-07-28 12:06:00,           2024-07-28 08:06:00,3.49,27.176,0.43,5.413569,0.902
1722168960,           2024-07-28 12:16:00,           2024-07-28 08:16:00,3.49,27.167,0.41,5.160944,0.901
1722169560,           2024-07-28 12:26:00,           2024-07-28 08:26:00,3.49,27.184,0.416,5.238062,0.901
1722170160,           2024-07-28 12:36:00,           2024-07-28 08:36:00,3.49,27.184,0.422,5.313611,0.901
1722170760,           2024-07-28 12:46:00,           2024-07-28 08:46:00,3.49,27.193,0.467,5.881175,0.903
1722171360,           2024-07-28 12:56:00,           2024-07-28 08:56:00,3.49,27.218,0.415,5.228648,0.901
1722171960,           2024-07-28 13:06:00,           2024-07-28 09:06:00,3.49,27.21,0.327,4.119333,0.899
1722172560,           2024-07-28 13:16:00,           2024-07-28 09:16:00,3.49,27.235,0.309,3.89432,0.899
1722173160,           2024-07-28 13:26:00,           2024-07-28 09:26:00,3.49,27.261,0.562,7.086165,0.905
1722173760,           2024-07-28 13:36:00,           2024-07-28 09:36:00,3.49,27.312,0.724,9.137113,0.907
1722174360,           2024-07-28 13:46:00,           2024-07-28 09:46:00,3.49,27.261,0.4,5.043534,0.901
1722174960,           2024-07-28 13:56:00,           2024-07-28 09:56:00,3.49,27.278,0.244,3.07749,0.897
1722175560,           2024-07-28 14:06:00,           2024-07-28 10:06:00,3.49,27.286,0.266,3.355448,0.898
1722176160,           2024-07-28 14:16:00,           2024-07-28 10:16:00,3.49,27.278,0.155,1.954963,0.894
1722176760,           2024-07-28 14:26:00,           2024-07-28 10:26:00,3.49,27.286,0.189,2.384134,0.895
1722177360,           2024-07-28 14:36:00,           2024-07-28 10:36:00,3.49,27.38,0.862,10.891924,0.91
1722177960,           2024-07-28 14:46:00,           2024-07-28 10:46:00,3.49,27.38,0.492,6.216736,0.903
1722178560,           2024-07-28 14:56:00,           2024-07-28 10:56:00,3.49,27.388,0.395,4.991791,0.901
1722179160,           2024-07-28 15:06:00,           2024-07-28 11:06:00,3.49,27.439,0.706,8.930152,0.907
1722179760,           2024-07-28 15:16:00,           2024-07-28 11:16:00,3.49,27.447,0.495,6.262118,0.903
1722180360,           2024-07-28 15:26:00,           2024-07-28 11:26:00,3.49,27.473,0.598,7.568649,0.905
1722180960,           2024-07-28 15:36:00,           2024-07-28 11:36:00,3.49,27.515,0.463,5.864392,0.903
1722181560,           2024-07-28 15:46:00,           2024-07-28 11:46:00,3.49,27.575,0.389,4.932366,0.901
1722182160,           2024-07-28 15:56:00,           2024-07-28 11:56:00,3.5,27.669,0.987,12.535701,0.909
1722182760,           2024-07-28 16:06:00,           2024-07-28 12:06:00,3.5,27.677,1.307,16.60232,0.913
1722183360,           2024-07-28 16:16:00,           2024-07-28 12:16:00,3.5,27.694,0.905,11.49934,0.909
1722183960,           2024-07-28 16:26:00,           2024-07-28 12:26:00,3.5,27.771,1.545,19.658323,0.913
1722184560,           2024-07-28 16:36:00,           2024-07-28 12:36:00,3.5,27.779,1.006,12.801994,0.911
1722185160,           2024-07-28 16:46:00,           2024-07-28 12:46:00,3.5,27.788,0.622,7.916612,0.906
1722185760,           2024-07-28 16:56:00,           2024-07-28 12:56:00,3.5,27.822,0.513,6.533234,0.903
1722186360,           2024-07-28 17:06:00,           2024-07-28 13:06:00,3.5,27.941,0.614,7.836009,0.905
1722186960,           2024-07-28 17:16:00,           2024-07-28 13:16:00,3.5,27.898,0.588,7.498479,0.905
1722187560,           2024-07-28 17:26:00,           2024-07-28 13:26:00,3.5,27.873,0.586,7.469664,0.905
1722188160,           2024-07-28 17:36:00,           2024-07-28 13:36:00,3.5,27.966,0.737,9.409926,0.908
1722188760,           2024-07-28 17:46:00,           2024-07-28 13:46:00,3.49,27.949,0.639,8.15622,0.906
1722189360,           2024-07-28 17:56:00,           2024-07-28 13:56:00,3.49,28.018,0.503,6.428154,0.903
1722189960,           2024-07-28 18:06:00,           2024-07-28 14:06:00,3.49,28.043,0.489,6.252003,0.903
1722190560,           2024-07-28 18:16:00,           2024-07-28 14:16:00,3.49,28.094,0.539,6.897482,0.904
1722191160,           2024-07-28 18:26:00,           2024-07-28 14:26:00,3.49,28.128,0.568,7.272956,0.905
1722191760,           2024-07-28 18:36:00,           2024-07-28 14:36:00,3.49,28.154,0.649,8.313937,0.906
1722192360,           2024-07-28 18:46:00,           2024-07-28 14:46:00,3.49,28.171,0.616,7.893563,0.906
1722192960,           2024-07-28 18:56:00,           2024-07-28 14:56:00,3.49,28.197,0.566,7.256181,0.905
1722193560,           2024-07-28 19:06:00,           2024-07-28 15:06:00,3.49,28.239,0.582,7.466833,0.905
1722194160,           2024-07-28 19:16:00,           2024-07-28 15:16:00,3.49,28.239,0.619,7.941529,0.906
1722194760,           2024-07-28 19:26:00,           2024-07-28 15:26:00,3.49,28.248,0.684,8.776847,0.907
1722195360,           2024-07-28 19:36:00,           2024-07-28 15:36:00,3.49,28.273,0.567,7.278752,0.905
1722195960,           2024-07-28 19:46:00,           2024-07-28 15:46:00,3.49,28.291,0.629,8.077227,0.906
1722196560,           2024-07-28 19:56:00,           2024-07-28 15:56:00,3.49,28.291,0.676,8.680772,0.907
1722197160,           2024-07-28 20:06:00,           2024-07-28 16:06:00,3.49,28.282,0.573,7.356943,0.905
1722197760,           2024-07-28 20:16:00,           2024-07-28 16:16:00,3.49,28.291,0.682,8.75782,0.907
1722198360,           2024-07-28 20:26:00,           2024-07-28 16:26:00,3.49,28.291,0.682,8.75782,0.907
1722198960,           2024-07-28 20:36:00,           2024-07-28 16:36:00,3.49,28.256,0.774,9.933096,0.908
1722199560,           2024-07-28 20:46:00,           2024-07-28 16:46:00,3.49,28.256,0.645,8.27758,0.906
1722200160,           2024-07-28 20:56:00,           2024-07-28 16:56:00,3.49,28.239,0.573,7.351367,0.905
1722200760,           2024-07-28 21:06:00,           2024-07-28 17:06:00,3.49,28.239,0.588,7.543811,0.905
1722201360,           2024-07-28 21:16:00,           2024-07-28 17:16:00,3.49,28.214,0.651,8.348394,0.906
1722201960,           2024-07-28 21:26:00,           2024-07-28 17:26:00,3.49,28.205,0.697,8.936877,0.907
1722202560,           2024-07-28 21:36:00,           2024-07-28 17:36:00,3.49,28.188,0.719,9.216194,0.907
1722203160,           2024-07-28 21:46:00,           2024-07-28 17:46:00,3.49,28.137,0.713,9.13106,0.907
1722203760,           2024-07-28 21:56:00,           2024-07-28 17:56:00,3.49,28.128,0.657,8.412557,0.906
1722204360,           2024-07-28 22:06:00,           2024-07-28 18:06:00,3.49,28.128,0.679,8.694256,0.907
1722204960,           2024-07-28 22:16:00,           2024-07-28 18:16:00,3.49,28.077,0.704,9.00625,0.907
1722205560,           2024-07-28 22:26:00,           2024-07-28 18:26:00,3.49,28.077,0.882,11.283398,0.91
1722206160,           2024-07-28 22:36:00,           2024-07-28 18:36:00,3.49,28.06,0.705,9.016333,0.907
1722206760,           2024-07-28 22:46:00,           2024-07-28 18:46:00,3.49,28.026,0.801,10.237932,0.909
1722207360,           2024-07-28 22:56:00,           2024-07-28 18:56:00,3.49,28.001,0.859,10.974402,0.909
1722207960,           2024-07-28 23:06:00,           2024-07-28 19:06:00,3.5,27.984,0.673,8.59552,0.906
1722208560,           2024-07-28 23:16:00,           2024-07-28 19:16:00,3.5,27.966,0.535,6.830815,0.904
1722209160,           2024-07-28 23:26:00,           2024-07-28 19:26:00,3.5,27.941,0.53,6.763982,0.904
1722209760,           2024-07-28 23:36:00,           2024-07-28 19:36:00,3.5,27.941,0.4,5.104892,0.901
1722210360,           2024-07-28 23:46:00,           2024-07-28 19:46:00,3.5,27.924,0.505,6.442986,0.903
1722210960,           2024-07-28 23:56:00,           2024-07-28 19:56:00,3.5,27.898,0.486,6.197722,0.902
1722211560,           2024-07-29 00:06:00,           2024-07-28 20:06:00,3.5,27.881,0.45,5.736903,0.902
1722212160,           2024-07-29 00:16:00,           2024-07-28 20:16:00,3.5,27.83,0.564,7.183756,0.905
1722212760,           2024-07-29 00:26:00,           2024-07-28 20:26:00,3.5,27.813,0.543,6.914191,0.904
1722213360,           2024-07-29 00:36:00,           2024-07-28 20:36:00,3.5,27.771,0.444,5.649382,0.902
1722213960,           2024-07-29 00:46:00,           2024-07-28 20:46:00,3.5,27.762,0.393,4.999668,0.9
1722214560,           2024-07-29 00:56:00,           2024-07-28 20:56:00,3.5,27.728,0.471,5.988354,0.902
1722215160,           2024-07-29 01:06:00,           2024-07-28 21:06:00,3.5,27.711,0.508,6.456827,0.903
1722215760,           2024-07-29 01:16:00,           2024-07-28 21:16:00,3.5,27.72,0.466,5.923942,0.902
1722216360,           2024-07-29 01:26:00,           2024-07-28 21:26:00,3.5,27.677,0.477,6.059148,0.903
1722216960,           2024-07-29 01:36:00,           2024-07-28 21:36:00,3.5,27.669,0.374,4.750104,0.9
1722217560,           2024-07-29 01:46:00,           2024-07-28 21:46:00,3.5,27.643,0.311,3.948128,0.899
1722218160,           2024-07-29 01:56:00,           2024-07-28 21:56:00,3.5,27.626,0.35,4.441888,0.9
1722218760,           2024-07-29 02:06:00,           2024-07-28 22:06:00,3.5,27.617,0.327,4.149329,0.899
1722219360,           2024-07-29 02:16:00,           2024-07-28 22:16:00,3.49,27.566,0.329,4.170922,0.899
1722219960,           2024-07-29 02:26:00,           2024-07-28 22:26:00,3.49,27.566,0.194,2.45945,0.895
1722220560,           2024-07-29 02:36:00,           2024-07-28 22:36:00,3.49,27.541,0.209,2.648435,0.896
1722221160,           2024-07-29 02:46:00,           2024-07-28 22:46:00,3.49,27.515,0.414,5.243755,0.902
1722221760,           2024-07-29 02:56:00,           2024-07-28 22:56:00,3.49,27.507,0.178,2.25424,0.895
1722222360,           2024-07-29 03:06:00,           2024-07-28 23:06:00,3.49,27.498,0.384,4.8623,0.9
1722222960,           2024-07-29 03:16:00,           2024-07-28 23:16:00,3.49,27.473,0.383,4.847479,0.901
1722223560,           2024-07-29 03:26:00,           2024-07-28 23:26:00,3.49,27.439,0.316,3.997065,0.899
1722224160,           2024-07-29 03:36:00,           2024-07-28 23:36:00,3.49,27.422,0.366,4.62811,0.9
1722224760,           2024-07-29 03:46:00,           2024-07-28 23:46:00,3.49,27.43,0.3,3.794073,0.898
1722225360,           2024-07-29 03:56:00,           2024-07-28 23:56:00,3.49,27.413,0.25,3.16077,0.897
1722225960,           2024-07-29 04:06:00,           2024-07-29 00:06:00,3.49,27.388,0.291,3.677497,0.898
1722226560,           2024-07-29 04:16:00,           2024-07-29 00:16:00,3.49,27.371,0.243,3.069968,0.897
1722227160,           2024-07-29 04:26:00,           2024-07-29 00:26:00,3.49,27.346,0.276,3.485323,0.898
1722227760,           2024-07-29 04:36:00,           2024-07-29 00:36:00,3.49,27.32,0.208,2.625402,0.896
1722228360,           2024-07-29 04:46:00,           2024-07-29 00:46:00,3.49,27.329,0.201,2.537454,0.896
1722228960,           2024-07-29 04:56:00,           2024-07-29 00:56:00,3.49,27.303,0.267,3.369085,0.898
1722229560,           2024-07-29 05:06:00,           2024-07-29 01:06:00,3.49,27.295,0.25,3.154123,0.897
1722230160,           2024-07-29 05:16:00,           2024-07-29 01:16:00,3.49,27.269,0.263,3.316597,0.897
1722230760,           2024-07-29 05:26:00,           2024-07-29 01:26:00,3.49,27.252,0.194,2.445721,0.896
1722231360,           2024-07-29 05:36:00,           2024-07-29 01:36:00,3.49,27.252,0.194,2.445721,0.896
1722231960,           2024-07-29 05:46:00,           2024-07-29 01:46:00,3.49,27.227,0.177,2.230408,0.895
1722232560,           2024-07-29 05:56:00,           2024-07-29 01:56:00,3.49,27.227,0.194,2.444628,0.896
1722233160,           2024-07-29 06:06:00,           2024-07-29 02:06:00,3.49,27.201,0.15,1.889298,0.894
1722233760,           2024-07-29 06:16:00,           2024-07-29 02:16:00,3.49,27.193,0.171,2.153492,0.895
1722234360,           2024-07-29 06:26:00,           2024-07-29 02:26:00,3.49,27.184,0.121,1.523571,0.893
1722234960,           2024-07-29 06:36:00,           2024-07-29 02:36:00,3.49,27.167,0.174,2.190254,0.895
1722235560,           2024-07-29 06:46:00,           2024-07-29 02:46:00,3.49,27.133,0.112,1.408962,0.893
1722236160,           2024-07-29 06:56:00,           2024-07-29 02:56:00,3.49,27.15,0.082,1.031875,0.892
1722236760,           2024-07-29 07:06:00,           2024-07-29 03:06:00,3.49,27.133,0.17,2.138603,0.895
1722237360,           2024-07-29 07:16:00,           2024-07-29 03:16:00,3.49,27.091,0.11,1.382762,0.893
1722237960,           2024-07-29 07:26:00,           2024-07-29 03:26:00,3.49,27.065,0.147,1.847013,0.894
1722238560,           2024-07-29 07:36:00,           2024-07-29 03:36:00,3.5,27.074,0.085,1.068173,0.892
1722239160,           2024-07-29 07:46:00,           2024-07-29 03:46:00,3.5,27.049,0.164,2.060022,0.895
1722239760,           2024-07-29 07:56:00,           2024-07-29 03:56:00,3.5,27.032,0.115,1.444088,0.893
1722240360,           2024-07-29 08:06:00,           2024-07-29 04:06:00,3.5,27.006,0.078,0.979012,0.892
1722240960,           2024-07-29 08:16:00,           2024-07-29 04:16:00,3.5,26.972,0.147,1.843937,0.894
1722241560,           2024-07-29 08:26:00,           2024-07-29 04:26:00,3.5,26.972,0.117,1.467623,0.893
1722242160,           2024-07-29 08:36:00,           2024-07-29 04:36:00,3.5,26.955,0.15,1.880995,0.894
1722242760,           2024-07-29 08:46:00,           2024-07-29 04:46:00,3.5,26.947,0.108,1.354122,0.893
1722243360,           2024-07-29 08:56:00,           2024-07-29 04:56:00,3.5,26.938,0.12,1.504337,0.893
1722243960,           2024-07-29 09:06:00,           2024-07-29 05:06:00,3.5,26.921,0.095,1.19057,0.893
1722244560,           2024-07-29 09:16:00,           2024-07-29 05:16:00,3.5,26.904,0.058,0.726653,0.892
1722245160,           2024-07-29 09:26:00,           2024-07-29 05:26:00,3.5,26.871,0.084,1.051771,0.892
