            Unix Timestamp,               UTC_Date_&_Time,Timestamp,       Battery,Temp_C,DO_mgL,DO_perc,             Q
1722190620,           2024-07-28 18:17:00,           2024-07-28 14:17:00,3.26,28.386,0.044,0.565967,0.941
1722191220,           2024-07-28 18:27:00,           2024-07-28 14:27:00,3.26,28.36,0.043,0.552851,0.941
1722191820,           2024-07-28 18:37:00,           2024-07-28 14:37:00,3.26,28.335,0.044,0.565459,0.941
1722192420,           2024-07-28 18:47:00,           2024-07-28 14:47:00,3.26,28.318,0.043,0.552442,0.941
1722193020,           2024-07-28 18:57:00,           2024-07-28 14:57:00,3.26,28.378,0.044,0.565887,0.941
1722193620,           2024-07-28 19:07:00,           2024-07-28 15:07:00,3.26,28.471,0.044,0.566814,0.941
1722194220,           2024-07-28 19:17:00,           2024-07-28 15:17:00,3.26,28.548,0.044,0.567582,0.941
1722194820,           2024-07-28 19:27:00,           2024-07-28 15:27:00,3.26,28.591,0.044,0.56801,0.941
1722195420,           2024-07-28 19:37:00,           2024-07-28 15:37:00,3.27,28.634,0.044,0.568439,0.941
1722196020,           2024-07-28 19:47:00,           2024-07-28 15:47:00,3.27,28.634,0.044,0.568439,0.941
1722196620,           2024-07-28 19:57:00,           2024-07-28 15:57:00,3.27,28.642,0.045,0.58144,0.942
1722197220,           2024-07-28 20:07:00,           2024-07-28 16:07:00,3.26,28.591,0.044,0.56801,0.941
1722197820,           2024-07-28 20:17:00,           2024-07-28 16:17:00,3.26,28.591,0.044,0.56801,0.941
1722198420,           2024-07-28 20:27:00,           2024-07-28 16:27:00,3.26,28.54,0.044,0.567502,0.941
1722199020,           2024-07-28 20:37:00,           2024-07-28 16:37:00,3.26,28.463,0.044,0.566734,0.941
1722199620,           2024-07-28 20:47:00,           2024-07-28 16:47:00,3.26,28.506,0.044,0.567163,0.941
1722200220,           2024-07-28 20:57:00,           2024-07-28 16:57:00,3.26,28.548,0.044,0.567582,0.941
1722200820,           2024-07-28 21:07:00,           2024-07-28 17:07:00,3.26,28.608,0.044,0.56818,0.941
1722201420,           2024-07-28 21:17:00,           2024-07-28 17:17:00,3.26,28.617,0.044,0.56827,0.941
1722202020,           2024-07-28 21:27:00,           2024-07-28 17:27:00,3.27,28.642,0.043,0.555598,0.941
1722202620,           2024-07-28 21:37:00,           2024-07-28 17:37:00,3.27,28.625,0.044,0.56835,0.941
1722203220,           2024-07-28 21:47:00,           2024-07-28 17:47:00,3.26,28.608,0.044,0.56818,0.941
1722203820,           2024-07-28 21:57:00,           2024-07-28 17:57:00,3.26,28.566,0.044,0.567761,0.941
1722204420,           2024-07-28 22:07:00,           2024-07-28 18:07:00,3.26,28.523,0.044,0.567332,0.941
1722205020,           2024-07-28 22:17:00,           2024-07-28 18:17:00,3.26,28.48,0.044,0.566904,0.941
1722205620,           2024-07-28 22:27:00,           2024-07-28 18:27:00,3.26,28.454,0.043,0.553766,0.941
1722206220,           2024-07-28 22:37:00,           2024-07-28 18:37:00,3.26,28.42,0.044,0.566306,0.941
1722206820,           2024-07-28 22:47:00,           2024-07-28 18:47:00,3.26,28.395,0.044,0.566057,0.941
1722207420,           2024-07-28 22:57:00,           2024-07-28 18:57:00,3.26,28.403,0.043,0.55327,0.941
1722208020,           2024-07-28 23:07:00,           2024-07-28 19:07:00,3.26,28.395,0.043,0.553192,0.941
1722208620,           2024-07-28 23:17:00,           2024-07-28 19:17:00,3.26,28.352,0.044,0.565628,0.941
1722209220,           2024-07-28 23:27:00,           2024-07-28 19:27:00,3.26,28.326,0.043,0.55252,0.941
1722209820,           2024-07-28 23:37:00,           2024-07-28 19:37:00,3.26,28.292,0.043,0.552189,0.941
1722210420,           2024-07-28 23:47:00,           2024-07-28 19:47:00,3.26,28.275,0.043,0.552024,0.941
1722211020,           2024-07-28 23:57:00,           2024-07-28 19:57:00,3.26,28.241,0.043,0.551693,0.941
1722211620,           2024-07-29 00:07:00,           2024-07-28 20:07:00,3.27,28.207,0.044,0.564184,0.941
1722212220,           2024-07-29 00:17:00,           2024-07-28 20:17:00,3.26,28.215,0.043,0.55144,0.941
1722212820,           2024-07-29 00:27:00,           2024-07-28 20:27:00,3.27,28.181,0.043,0.551109,0.941
1722213420,           2024-07-29 00:37:00,           2024-07-28 20:37:00,3.27,28.164,0.044,0.563756,0.941
1722214020,           2024-07-29 00:47:00,           2024-07-28 20:47:00,3.27,28.104,0.044,0.563159,0.941
1722214620,           2024-07-29 00:57:00,           2024-07-28 20:57:00,3.27,28.087,0.043,0.550195,0.941
1722215220,           2024-07-29 01:07:00,           2024-07-28 21:07:00,3.27,28.07,0.043,0.55003,0.941
1722215820,           2024-07-29 01:17:00,           2024-07-28 21:17:00,3.27,28.079,0.043,0.550117,0.941
1722216420,           2024-07-29 01:27:00,           2024-07-28 21:27:00,3.27,28.028,0.043,0.549621,0.941
1722217020,           2024-07-29 01:37:00,           2024-07-28 21:37:00,3.27,28.002,0.043,0.549369,0.941
1722217620,           2024-07-29 01:47:00,           2024-07-28 21:47:00,3.27,28.002,0.043,0.549369,0.941
1722218220,           2024-07-29 01:57:00,           2024-07-28 21:57:00,3.27,27.994,0.043,0.549291,0.941
1722218820,           2024-07-29 02:07:00,           2024-07-28 22:07:00,3.27,27.942,0.044,0.561548,0.941
1722219420,           2024-07-29 02:17:00,           2024-07-28 22:17:00,3.27,27.891,0.043,0.54829,0.941
1722220020,           2024-07-29 02:27:00,           2024-07-28 22:27:00,3.27,27.874,0.043,0.548125,0.941
1722220620,           2024-07-29 02:37:00,           2024-07-28 22:37:00,3.27,27.84,0.043,0.547795,0.941
1722221220,           2024-07-29 02:47:00,           2024-07-28 22:47:00,3.27,27.832,0.043,0.547717,0.941
1722221820,           2024-07-29 02:57:00,           2024-07-28 22:57:00,3.27,27.815,0.044,0.560286,0.941
1722222420,           2024-07-29 03:07:00,           2024-07-28 23:07:00,3.27,27.755,0.044,0.55969,0.941
1722223020,           2024-07-29 03:17:00,           2024-07-28 23:17:00,3.27,27.755,0.044,0.55969,0.941
1722223620,           2024-07-29 03:27:00,           2024-07-28 23:27:00,3.27,27.721,0.043,0.54664,0.941
1722224220,           2024-07-29 03:37:00,           2024-07-28 23:37:00,3.27,27.687,0.043,0.54631,0.941
1722224820,           2024-07-29 03:47:00,           2024-07-28 23:47:00,3.27,27.662,0.043,0.546067,0.941
1722225420,           2024-07-29 03:57:00,           2024-07-28 23:57:00,3.27,27.653,0.043,0.54598,0.941
1722226020,           2024-07-29 04:07:00,           2024-07-29 00:07:00,3.27,27.619,0.043,0.54565,0.941
1722226620,           2024-07-29 04:17:00,           2024-07-29 00:17:00,3.27,27.576,0.044,0.557913,0.941
1722227220,           2024-07-29 04:27:00,           2024-07-29 00:27:00,3.27,27.542,0.043,0.544903,0.941
1722227820,           2024-07-29 04:37:00,           2024-07-29 00:37:00,3.26,27.517,0.043,0.544661,0.941
1722228420,           2024-07-29 04:47:00,           2024-07-29 00:47:00,3.26,27.491,0.043,0.544408,0.941
1722229020,           2024-07-29 04:57:00,           2024-07-29 00:57:00,3.26,27.466,0.044,0.556821,0.941
1722229620,           2024-07-29 05:07:00,           2024-07-29 01:07:00,3.26,27.449,0.044,0.556653,0.941
1722230220,           2024-07-29 05:17:00,           2024-07-29 01:17:00,3.26,27.398,0.043,0.543507,0.941
1722230820,           2024-07-29 05:27:00,           2024-07-29 01:27:00,3.26,27.415,0.044,0.556315,0.941
1722231420,           2024-07-29 05:37:00,           2024-07-29 01:37:00,3.26,27.389,0.044,0.556058,0.941
1722232020,           2024-07-29 05:47:00,           2024-07-29 01:47:00,3.26,27.338,0.044,0.555552,0.941
1722232620,           2024-07-29 05:57:00,           2024-07-29 01:57:00,3.26,27.347,0.044,0.555641,0.941
1722233220,           2024-07-29 06:07:00,           2024-07-29 02:07:00,3.26,27.288,0.048,0.605516,0.941
1722233820,           2024-07-29 06:17:00,           2024-07-29 02:17:00,3.26,27.245,0.043,0.542025,0.941
1722234420,           2024-07-29 06:27:00,           2024-07-29 02:27:00,3.26,27.186,0.043,0.541454,0.941
1722235020,           2024-07-29 06:37:00,           2024-07-29 02:37:00,3.27,27.126,0.043,0.540873,0.94
1722235620,           2024-07-29 06:47:00,           2024-07-29 02:47:00,3.27,27.092,0.043,0.540544,0.94
1722236220,           2024-07-29 06:57:00,           2024-07-29 02:57:00,3.27,27.058,0.044,0.552778,0.941
1722236820,           2024-07-29 07:07:00,           2024-07-29 03:07:00,3.27,27.041,0.043,0.54005,0.94
1722237420,           2024-07-29 07:17:00,           2024-07-29 03:17:00,3.27,26.999,0.043,0.539644,0.94
1722238020,           2024-07-29 07:27:00,           2024-07-29 03:27:00,3.27,26.974,0.043,0.539402,0.94
1722238620,           2024-07-29 07:37:00,           2024-07-29 03:37:00,3.27,26.965,0.044,0.551857,0.94
1722239220,           2024-07-29 07:47:00,           2024-07-29 03:47:00,3.27,26.948,0.043,0.539151,0.94
1722239820,           2024-07-29 07:57:00,           2024-07-29 03:57:00,3.27,26.94,0.043,0.539073,0.94
1722240420,           2024-07-29 08:07:00,           2024-07-29 04:07:00,3.27,26.931,0.044,0.551521,0.94
1722241020,           2024-07-29 08:17:00,           2024-07-29 04:17:00,3.27,26.872,0.043,0.538416,0.94
1722241620,           2024-07-29 08:27:00,           2024-07-29 04:27:00,3.27,26.846,0.044,0.55068,0.94
1722242220,           2024-07-29 08:37:00,           2024-07-29 04:37:00,3.27,26.821,0.043,0.537923,0.94
1722242820,           2024-07-29 08:47:00,           2024-07-29 04:47:00,3.27,26.813,0.043,0.537846,0.94
1722243420,           2024-07-29 08:57:00,           2024-07-29 04:57:00,3.27,26.787,0.044,0.550097,0.94
1722244020,           2024-07-29 09:07:00,           2024-07-29 05:07:00,3.27,26.804,0.043,0.537759,0.94
1722244620,           2024-07-29 09:17:00,           2024-07-29 05:17:00,3.27,26.762,0.043,0.537353,0.94
1722245220,           2024-07-29 09:27:00,           2024-07-29 05:27:00,3.27,26.703,0.043,0.536783,0.94
1722245820,           2024-07-29 09:37:00,           2024-07-29 05:37:00,3.27,26.686,0.044,0.549098,0.94
1722246420,           2024-07-29 09:47:00,           2024-07-29 05:47:00,3.27,26.66,0.044,0.548841,0.94
1722247020,           2024-07-29 09:57:00,           2024-07-29 05:57:00,3.27,26.626,0.044,0.548505,0.94
1722247620,           2024-07-29 10:07:00,           2024-07-29 06:07:00,3.27,26.626,0.043,0.536039,0.94
1722248220,           2024-07-29 10:17:00,           2024-07-29 06:17:00,3.27,26.626,0.043,0.536039,0.94
1722248820,           2024-07-29 10:27:00,           2024-07-29 06:27:00,3.27,26.609,0.043,0.535875,0.94
1722249420,           2024-07-29 10:37:00,           2024-07-29 06:37:00,3.27,26.567,0.043,0.53547,0.94
1722250020,           2024-07-29 10:47:00,           2024-07-29 06:47:00,3.27,26.55,0.044,0.547755,0.94
1722250620,           2024-07-29 10:57:00,           2024-07-29 06:57:00,3.27,26.576,0.043,0.535557,0.94
1722251220,           2024-07-29 11:07:00,           2024-07-29 07:07:00,3.27,26.567,0.043,0.53547,0.94
1722251820,           2024-07-29 11:17:00,           2024-07-29 07:17:00,3.27,26.55,0.044,0.547755,0.94
1722252420,           2024-07-29 11:27:00,           2024-07-29 07:27:00,3.27,26.533,0.043,0.535141,0.94
1722253020,           2024-07-29 11:37:00,           2024-07-29 07:37:00,3.27,26.542,0.043,0.535228,0.94
1722253620,           2024-07-29 11:47:00,           2024-07-29 07:47:00,3.27,26.55,0.043,0.535306,0.94
1722254220,           2024-07-29 11:57:00,           2024-07-29 07:57:00,3.27,26.533,0.043,0.535141,0.94
1722254820,           2024-07-29 12:07:00,           2024-07-29 08:07:00,3.27,26.542,0.043,0.535228,0.94
1722255420,           2024-07-29 12:17:00,           2024-07-29 08:17:00,3.27,26.55,0.044,0.547755,0.94
1722256020,           2024-07-29 12:27:00,           2024-07-29 08:27:00,3.27,26.567,0.043,0.53547,0.94
1722256620,           2024-07-29 12:37:00,           2024-07-29 08:37:00,3.27,26.567,0.043,0.53547,0.94
1722257220,           2024-07-29 12:47:00,           2024-07-29 08:47:00,3.27,26.618,0.043,0.535962,0.94
1722257820,           2024-07-29 12:57:00,           2024-07-29 08:57:00,3.27,26.635,0.043,0.536126,0.94
1722258420,           2024-07-29 13:07:00,           2024-07-29 09:07:00,3.27,26.66,0.043,0.536368,0.94
1722259020,           2024-07-29 13:17:00,           2024-07-29 09:17:00,3.27,26.677,0.044,0.549009,0.94
1722259620,           2024-07-29 13:27:00,           2024-07-29 09:27:00,3.27,26.669,0.043,0.536455,0.94
1722260220,           2024-07-29 13:37:00,           2024-07-29 09:37:00,3.27,26.711,0.042,0.524375,0.94
1722260820,           2024-07-29 13:47:00,           2024-07-29 09:47:00,3.27,26.821,0.042,0.525413,0.94
1722261420,           2024-07-29 13:57:00,           2024-07-29 09:57:00,3.27,26.897,0.043,0.538658,0.94
1722262020,           2024-07-29 14:07:00,           2024-07-29 10:07:00,3.27,27.016,0.043,0.539809,0.94
1722262620,           2024-07-29 14:17:00,           2024-07-29 10:17:00,3.27,27.126,0.042,0.528294,0.94
1722263220,           2024-07-29 14:27:00,           2024-07-29 10:27:00,3.27,27.126,0.042,0.528294,0.94
1722263820,           2024-07-29 14:37:00,           2024-07-29 10:37:00,3.27,27.075,0.042,0.527812,0.94
1722264420,           2024-07-29 14:47:00,           2024-07-29 10:47:00,3.26,27.211,0.043,0.541696,0.94
1722265020,           2024-07-29 14:57:00,           2024-07-29 10:57:00,3.26,27.423,0.042,0.531104,0.94
1722265620,           2024-07-29 15:07:00,           2024-07-29 11:07:00,3.27,27.576,0.042,0.532553,0.94
1722266220,           2024-07-29 15:17:00,           2024-07-29 11:17:00,3.27,27.687,0.042,0.533605,0.94
1722266820,           2024-07-29 15:27:00,           2024-07-29 11:27:00,3.27,27.951,0.042,0.536109,0.94
1722267420,           2024-07-29 15:37:00,           2024-07-29 11:37:00,3.27,28.139,0.042,0.537894,0.94
1722268020,           2024-07-29 15:47:00,           2024-07-29 11:47:00,3.27,28.232,0.042,0.538777,0.94
1722268620,           2024-07-29 15:57:00,           2024-07-29 11:57:00,3.26,28.36,0.042,0.539994,0.94
1722269220,           2024-07-29 16:07:00,           2024-07-29 12:07:00,3.26,28.531,0.042,0.541621,0.94
1722269820,           2024-07-29 16:17:00,           2024-07-29 12:17:00,3.27,28.728,0.043,0.556437,0.941
1722270420,           2024-07-29 16:27:00,           2024-07-29 12:27:00,3.27,28.797,0.042,0.544154,0.941
1722271020,           2024-07-29 16:37:00,           2024-07-29 12:37:00,3.27,28.685,0.043,0.556018,0.941
1722271620,           2024-07-29 16:47:00,           2024-07-29 12:47:00,3.27,28.771,0.043,0.556856,0.941
1722272220,           2024-07-29 16:57:00,           2024-07-29 12:57:00,3.27,28.771,0.043,0.556856,0.941
1722272820,           2024-07-29 17:07:00,           2024-07-29 13:07:00,3.27,28.899,0.044,0.571085,0.941
1722273420,           2024-07-29 17:17:00,           2024-07-29 13:17:00,3.27,29.002,0.044,0.572114,0.941
1722274020,           2024-07-29 17:27:00,           2024-07-29 13:27:00,3.27,29.139,0.044,0.573484,0.941
1722274620,           2024-07-29 17:37:00,           2024-07-29 13:37:00,3.27,29.234,0.044,0.574434,0.941
1722275220,           2024-07-29 17:47:00,           2024-07-29 13:47:00,3.26,29.457,0.044,0.576667,0.941
1722275820,           2024-07-29 17:57:00,           2024-07-29 13:57:00,3.27,29.621,0.043,0.565167,0.941
1722276420,           2024-07-29 18:07:00,           2024-07-29 14:07:00,3.27,29.354,0.043,0.562553,0.941
1722277020,           2024-07-29 18:17:00,           2024-07-29 14:17:00,3.27,29.285,0.044,0.574944,0.942
1722277620,           2024-07-29 18:27:00,           2024-07-29 14:27:00,3.27,29.277,0.045,0.587929,0.942
1722278220,           2024-07-29 18:37:00,           2024-07-29 14:37:00,3.27,29.251,0.044,0.574604,0.942
1722278820,           2024-07-29 18:47:00,           2024-07-29 14:47:00,3.27,29.294,0.044,0.575035,0.942
1722279420,           2024-07-29 18:57:00,           2024-07-29 14:57:00,3.27,29.26,0.045,0.587755,0.942
1722280020,           2024-07-29 19:07:00,           2024-07-29 15:07:00,3.27,29.217,0.044,0.574264,0.942
1722280620,           2024-07-29 19:17:00,           2024-07-29 15:17:00,3.27,29.225,0.044,0.574344,0.942
1722281220,           2024-07-29 19:27:00,           2024-07-29 15:27:00,3.27,29.277,0.045,0.587929,0.942
1722281820,           2024-07-29 19:37:00,           2024-07-29 15:37:00,3.27,29.148,0.044,0.573574,0.942
1722282420,           2024-07-29 19:47:00,           2024-07-29 15:47:00,3.27,29.079,0.044,0.572884,0.941
1722283020,           2024-07-29 19:57:00,           2024-07-29 15:57:00,3.27,29.105,0.044,0.573144,0.941
1722283620,           2024-07-29 20:07:00,           2024-07-29 16:07:00,3.27,29.045,0.044,0.572544,0.941
1722284220,           2024-07-29 20:17:00,           2024-07-29 16:17:00,3.27,28.976,0.052,0.675828,0.942
1722284820,           2024-07-29 20:27:00,           2024-07-29 16:27:00,3.27,28.934,0.044,0.571434,0.941
1722285420,           2024-07-29 20:37:00,           2024-07-29 16:37:00,3.27,28.891,0.044,0.571005,0.941
1722286020,           2024-07-29 20:47:00,           2024-07-29 16:47:00,3.27,28.874,0.045,0.583809,0.941
1722286620,           2024-07-29 20:57:00,           2024-07-29 16:57:00,3.27,28.882,0.045,0.58389,0.941
1722287220,           2024-07-29 21:07:00,           2024-07-29 17:07:00,3.27,28.882,0.044,0.570915,0.941
1722287820,           2024-07-29 21:17:00,           2024-07-29 17:17:00,3.27,28.874,0.044,0.570835,0.941
1722288420,           2024-07-29 21:27:00,           2024-07-29 17:27:00,3.27,28.839,0.044,0.570486,0.941
1722289020,           2024-07-29 21:37:00,           2024-07-29 17:37:00,3.27,28.814,0.044,0.570236,0.941
1722289620,           2024-07-29 21:47:00,           2024-07-29 17:47:00,3.27,28.805,0.044,0.570146,0.941
1722290220,           2024-07-29 21:57:00,           2024-07-29 17:57:00,3.27,28.788,0.045,0.58293,0.941
1722290820,           2024-07-29 22:07:00,           2024-07-29 18:07:00,3.27,28.788,0.044,0.569976,0.941
1722291420,           2024-07-29 22:17:00,           2024-07-29 18:17:00,3.27,28.728,0.044,0.569377,0.941
1722292020,           2024-07-29 22:27:00,           2024-07-29 18:27:00,3.27,28.677,0.045,0.581797,0.941
1722292620,           2024-07-29 22:37:00,           2024-07-29 18:37:00,3.27,28.685,0.044,0.568948,0.941
1722293220,           2024-07-29 22:47:00,           2024-07-29 18:47:00,3.27,28.651,0.044,0.568609,0.941
1722293820,           2024-07-29 22:57:00,           2024-07-29 18:57:00,3.26,28.608,0.044,0.56818,0.941
1722294420,           2024-07-29 23:07:00,           2024-07-29 19:07:00,3.26,28.557,0.044,0.567671,0.941
1722295020,           2024-07-29 23:17:00,           2024-07-29 19:17:00,3.26,28.523,0.044,0.567332,0.941
1722295620,           2024-07-29 23:27:00,           2024-07-29 19:27:00,3.26,28.48,0.044,0.566904,0.941
1722296220,           2024-07-29 23:37:00,           2024-07-29 19:37:00,3.26,28.42,0.044,0.566306,0.941
1722296820,           2024-07-29 23:47:00,           2024-07-29 19:47:00,3.26,28.42,0.044,0.566306,0.941
1722297420,           2024-07-29 23:57:00,           2024-07-29 19:57:00,3.26,28.386,0.044,0.565967,0.941
1722298020,           2024-07-30 00:07:00,           2024-07-29 20:07:00,3.26,28.403,0.044,0.566136,0.941
1722298620,           2024-07-30 00:17:00,           2024-07-29 20:17:00,3.26,28.403,0.044,0.566136,0.941
1722299220,           2024-07-30 00:27:00,           2024-07-29 20:27:00,3.26,28.386,0.044,0.565967,0.941
1722299820,           2024-07-30 00:37:00,           2024-07-29 20:37:00,3.26,28.36,0.044,0.565708,0.941
1722300420,           2024-07-30 00:47:00,           2024-07-29 20:47:00,3.26,28.335,0.044,0.565459,0.941
1722301020,           2024-07-30 00:57:00,           2024-07-29 20:57:00,3.26,28.292,0.044,0.565031,0.941
1722301620,           2024-07-30 01:07:00,           2024-07-29 21:07:00,3.26,28.249,0.043,0.551771,0.941
1722302220,           2024-07-30 01:17:00,           2024-07-29 21:17:00,3.26,28.232,0.044,0.564433,0.941
1722302820,           2024-07-30 01:27:00,           2024-07-29 21:27:00,3.26,28.232,0.043,0.551605,0.941
1722303420,           2024-07-30 01:37:00,           2024-07-29 21:37:00,3.27,28.215,0.043,0.55144,0.941
1722304020,           2024-07-30 01:47:00,           2024-07-29 21:47:00,3.27,28.19,0.044,0.564015,0.941
1722304620,           2024-07-30 01:57:00,           2024-07-29 21:57:00,3.27,28.147,0.044,0.563587,0.941
1722305220,           2024-07-30 02:07:00,           2024-07-29 22:07:00,3.27,28.13,0.044,0.563418,0.941
1722305820,           2024-07-30 02:17:00,           2024-07-29 22:17:00,3.27,28.087,0.215,2.750974,0.945
1722306420,           2024-07-30 02:27:00,           2024-07-29 22:27:00,3.27,28.045,0.113,1.444788,0.943
1722307020,           2024-07-30 02:37:00,           2024-07-29 22:37:00,3.27,28.045,0.13,1.662145,0.943
1722307620,           2024-07-30 02:47:00,           2024-07-29 22:47:00,3.27,28.036,0.133,1.700232,0.943
1722308220,           2024-07-30 02:57:00,           2024-07-29 22:57:00,3.27,28.002,0.09,1.149841,0.942
1722308820,           2024-07-30 03:07:00,           2024-07-29 23:07:00,3.27,27.96,0.105,1.340485,0.942
1722309420,           2024-07-30 03:17:00,           2024-07-29 23:17:00,3.27,27.951,0.083,1.059453,0.942
1722310020,           2024-07-30 03:27:00,           2024-07-29 23:27:00,3.27,27.942,0.086,1.097571,0.942
1722310620,           2024-07-30 03:37:00,           2024-07-29 23:37:00,3.27,27.942,0.072,0.918897,0.941
1722311220,           2024-07-30 03:47:00,           2024-07-29 23:47:00,3.27,27.917,0.083,1.058815,0.942
1722311820,           2024-07-30 03:57:00,           2024-07-29 23:57:00,3.27,27.883,0.064,0.815944,0.941
1722312420,           2024-07-30 04:07:00,           2024-07-30 00:07:00,3.27,27.857,0.068,0.866541,0.941
1722313020,           2024-07-30 04:17:00,           2024-07-30 00:17:00,3.27,27.84,0.102,1.29942,0.942
1722313620,           2024-07-30 04:27:00,           2024-07-30 00:27:00,3.27,27.832,0.066,0.840682,0.941
1722314220,           2024-07-30 04:37:00,           2024-07-30 00:37:00,3.27,27.781,0.064,0.81447,0.941
1722314820,           2024-07-30 04:47:00,           2024-07-30 00:47:00,3.27,27.747,0.071,0.903008,0.941
1722315420,           2024-07-30 04:57:00,           2024-07-30 00:57:00,3.27,27.738,0.06,0.762983,0.941
1722316020,           2024-07-30 05:07:00,           2024-07-30 01:07:00,3.27,27.73,0.057,0.724731,0.941
1722316620,           2024-07-30 05:17:00,           2024-07-30 01:17:00,3.27,27.687,0.06,0.762292,0.941
1722317220,           2024-07-30 05:27:00,           2024-07-30 01:27:00,3.27,27.653,0.052,0.660254,0.94
1722317820,           2024-07-30 05:37:00,           2024-07-30 01:37:00,3.27,27.662,0.054,0.685759,0.941
1722318420,           2024-07-30 05:47:00,           2024-07-30 01:47:00,3.27,27.644,0.057,0.723625,0.941
1722319020,           2024-07-30 05:57:00,           2024-07-30 01:57:00,3.27,27.61,0.06,0.76125,0.941
1722319620,           2024-07-30 06:07:00,           2024-07-30 02:07:00,3.26,27.508,0.061,0.772534,0.941
1722320220,           2024-07-30 06:17:00,           2024-07-30 02:17:00,3.26,27.5,0.083,1.051003,0.941
1722320820,           2024-07-30 06:27:00,           2024-07-30 02:27:00,3.26,27.483,0.103,1.303862,0.942
1722321420,           2024-07-30 06:37:00,           2024-07-30 02:37:00,3.26,27.491,0.089,1.126799,0.942
1722322020,           2024-07-30 06:47:00,           2024-07-30 02:47:00,3.26,27.491,0.08,1.012853,0.941
1722322620,           2024-07-30 06:57:00,           2024-07-30 02:57:00,3.26,27.457,0.051,0.645303,0.94
1722323220,           2024-07-30 07:07:00,           2024-07-30 03:07:00,3.26,27.432,0.053,0.67031,0.94
1722323820,           2024-07-30 07:17:00,           2024-07-30 03:17:00,3.26,27.449,0.046,0.581955,0.94
1722324420,           2024-07-30 07:27:00,           2024-07-30 03:27:00,3.26,27.398,0.052,0.657264,0.94
1722325020,           2024-07-30 07:37:00,           2024-07-30 03:37:00,3.26,27.381,0.059,0.745516,0.941
1722325620,           2024-07-30 07:47:00,           2024-07-30 03:47:00,3.26,27.364,0.048,0.606338,0.94
1722326220,           2024-07-30 07:57:00,           2024-07-30 03:57:00,3.26,27.322,0.047,0.593261,0.94
1722326820,           2024-07-30 08:07:00,           2024-07-30 04:07:00,3.26,27.313,0.055,0.69413,0.94
1722327420,           2024-07-30 08:17:00,           2024-07-30 04:17:00,3.26,27.305,0.051,0.643556,0.94
1722328020,           2024-07-30 08:27:00,           2024-07-30 04:27:00,3.26,27.322,0.062,0.7826,0.941
1722328620,           2024-07-30 08:37:00,           2024-07-30 04:37:00,3.26,27.288,0.049,0.618131,0.94
1722329220,           2024-07-30 08:47:00,           2024-07-30 04:47:00,3.26,27.245,0.061,0.768919,0.941
1722329820,           2024-07-30 08:57:00,           2024-07-30 04:57:00,3.26,27.271,0.047,0.592721,0.94
1722330420,           2024-07-30 09:07:00,           2024-07-30 05:07:00,3.26,27.211,0.045,0.566891,0.94
1722331020,           2024-07-30 09:17:00,           2024-07-30 05:17:00,3.26,27.186,0.046,0.57923,0.94
1722331620,           2024-07-30 09:27:00,           2024-07-30 05:27:00,3.26,27.186,0.047,0.591821,0.94
1722332220,           2024-07-30 09:37:00,           2024-07-30 05:37:00,3.26,27.169,0.049,0.616818,0.94
1722332820,           2024-07-30 09:47:00,           2024-07-30 05:47:00,3.27,27.152,0.045,0.566293,0.94
1722333420,           2024-07-30 09:57:00,           2024-07-30 05:57:00,3.26,27.152,0.08,1.006743,0.941
1722334020,           2024-07-30 10:07:00,           2024-07-30 06:07:00,3.27,27.135,0.058,0.729667,0.94
1722334620,           2024-07-30 10:17:00,           2024-07-30 06:17:00,3.27,27.067,0.051,0.640823,0.94
1722335220,           2024-07-30 10:27:00,           2024-07-30 06:27:00,3.27,27.041,0.052,0.653084,0.94
1722335820,           2024-07-30 10:37:00,           2024-07-30 06:37:00,3.27,27.033,0.047,0.590203,0.94
1722336420,           2024-07-30 10:47:00,           2024-07-30 06:47:00,3.27,27.041,0.06,0.753559,0.941
1722337020,           2024-07-30 10:57:00,           2024-07-30 06:57:00,3.27,27.05,0.053,0.665751,0.94
1722337620,           2024-07-30 11:07:00,           2024-07-30 07:07:00,3.27,27.067,0.059,0.741345,0.94
1722338220,           2024-07-30 11:17:00,           2024-07-30 07:17:00,3.27,27.024,0.047,0.590108,0.94
1722338820,           2024-07-30 11:27:00,           2024-07-30 07:27:00,3.27,27.016,0.051,0.640238,0.94
1722339420,           2024-07-30 11:37:00,           2024-07-30 07:37:00,3.27,27.008,0.047,0.589939,0.94
1722340020,           2024-07-30 11:47:00,           2024-07-30 07:47:00,3.27,27.016,0.047,0.590023,0.94
1722340620,           2024-07-30 11:57:00,           2024-07-30 07:57:00,3.27,27.024,0.056,0.703107,0.94
1722341220,           2024-07-30 12:07:00,           2024-07-30 08:07:00,3.27,27.058,0.046,0.577904,0.94
1722341820,           2024-07-30 12:17:00,           2024-07-30 08:17:00,3.27,27.092,0.046,0.578256,0.94
1722342420,           2024-07-30 12:27:00,           2024-07-30 08:27:00,3.27,27.109,0.061,0.767051,0.94
1722343020,           2024-07-30 12:37:00,           2024-07-30 08:37:00,3.27,27.041,0.086,1.080101,0.941
1722343620,           2024-07-30 12:47:00,           2024-07-30 08:47:00,3.27,26.991,0.117,1.468123,0.942
1722344220,           2024-07-30 12:57:00,           2024-07-30 08:57:00,3.27,26.957,0.145,1.81836,0.943
1722344820,           2024-07-30 13:07:00,           2024-07-30 09:07:00,3.27,26.957,0.089,1.116097,0.941
