            Unix Timestamp,               UTC_Date_&_Time,                  Bolivia Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
1628808180,           2021-08-12 22:43:00,           2021-08-12 18:43:00,3.52,18.623,1.545,16.529183,0.98
1628808780,           2021-08-12 22:53:00,           2021-08-12 18:53:00,3.52,18.614,1.591,17.018202,0.98
1628809380,           2021-08-12 23:03:00,           2021-08-12 19:03:00,3.52,18.623,1.569,16.785947,0.98
1628809980,           2021-08-12 23:13:00,           2021-08-12 19:13:00,3.52,18.614,1.688,18.055767,0.981
1628810580,           2021-08-12 23:23:00,           2021-08-12 19:23:00,3.52,18.606,1.754,18.758689,0.981
1628811180,           2021-08-12 23:33:00,           2021-08-12 19:33:00,3.52,18.614,1.688,18.055767,0.98
1628811780,           2021-08-12 23:43:00,           2021-08-12 19:43:00,3.52,18.623,1.662,17.780908,0.98
1628812380,           2021-08-12 23:53:00,           2021-08-12 19:53:00,3.52,18.623,1.66,17.759511,0.98
1628812980,           2021-08-13 00:03:00,           2021-08-12 20:03:00,3.52,18.606,1.655,17.699903,0.98
1628813580,           2021-08-13 00:13:00,           2021-08-12 20:13:00,3.52,18.631,1.659,17.751697,0.98
1628814180,           2021-08-13 00:23:00,           2021-08-12 20:23:00,3.52,18.623,1.657,17.727415,0.98
1628814780,           2021-08-13 00:33:00,           2021-08-12 20:33:00,3.52,18.631,1.619,17.323687,0.98
1628815380,           2021-08-13 00:43:00,           2021-08-12 20:43:00,3.52,18.631,1.572,16.820776,0.98
1628815980,           2021-08-13 00:53:00,           2021-08-12 20:53:00,3.52,18.606,1.576,16.855014,0.98
1628816580,           2021-08-13 01:03:00,           2021-08-12 21:03:00,3.52,18.614,1.599,17.103774,0.98
1628817180,           2021-08-13 01:13:00,           2021-08-12 21:13:00,3.52,18.597,1.6,17.108559,0.98
1628817780,           2021-08-13 01:23:00,           2021-08-12 21:23:00,3.52,18.631,1.536,16.435567,0.98
1628818380,           2021-08-13 01:33:00,           2021-08-12 21:33:00,3.52,18.631,1.537,16.446268,0.98
1628818980,           2021-08-13 01:43:00,           2021-08-12 21:43:00,3.52,18.614,1.575,16.847057,0.98
1628819580,           2021-08-13 01:53:00,           2021-08-12 21:53:00,3.52,18.623,1.608,17.203189,0.98
1628820180,           2021-08-13 02:03:00,           2021-08-12 22:03:00,3.52,18.623,1.736,18.572597,0.981
1628820780,           2021-08-13 02:13:00,           2021-08-12 22:13:00,3.52,18.681,2.14,22.921771,0.982
1628821380,           2021-08-13 02:23:00,           2021-08-12 22:23:00,3.52,18.715,1.844,19.764914,0.981
1628821980,           2021-08-13 02:33:00,           2021-08-12 22:33:00,3.52,18.681,1.672,17.908972,0.981
1628822580,           2021-08-13 02:43:00,           2021-08-12 22:43:00,3.52,18.673,1.526,16.342497,0.98
1628823180,           2021-08-13 02:53:00,           2021-08-12 22:53:00,3.52,18.673,1.433,15.346525,0.98
1628823780,           2021-08-13 03:03:00,           2021-08-12 23:03:00,3.52,18.665,1.375,14.722991,0.979
1628824380,           2021-08-13 03:13:00,           2021-08-12 23:13:00,3.52,18.665,1.356,14.519546,0.979
1628824980,           2021-08-13 03:23:00,           2021-08-12 23:23:00,3.52,18.656,1.361,14.570421,0.979
1628825580,           2021-08-13 03:33:00,           2021-08-12 23:33:00,3.52,18.639,1.404,15.025577,0.979
1628826180,           2021-08-13 03:43:00,           2021-08-12 23:43:00,3.52,18.631,1.323,14.156416,0.979
1628826780,           2021-08-13 03:53:00,           2021-08-12 23:53:00,3.52,18.648,1.288,13.786667,0.978
1628827380,           2021-08-13 04:03:00,           2021-08-13 00:03:00,3.52,18.631,1.355,14.498824,0.978
1628827980,           2021-08-13 04:13:00,           2021-08-13 00:13:00,3.52,18.631,1.433,15.333443,0.979
1628828580,           2021-08-13 04:23:00,           2021-08-13 00:23:00,3.52,18.606,1.431,15.304267,0.979
1628829180,           2021-08-13 04:33:00,           2021-08-13 00:33:00,3.52,18.614,1.483,15.862975,0.979
1628829780,           2021-08-13 04:43:00,           2021-08-13 00:43:00,3.52,18.614,1.445,15.456506,0.979
1628830380,           2021-08-13 04:53:00,           2021-08-13 00:53:00,3.52,18.623,1.491,15.951464,0.98
1628830980,           2021-08-13 05:03:00,           2021-08-13 01:03:00,3.52,18.623,1.493,15.972861,0.98
1628831580,           2021-08-13 05:13:00,           2021-08-13 01:13:00,3.52,18.597,1.511,16.156896,0.98
1628832180,           2021-08-13 05:23:00,           2021-08-13 01:23:00,3.52,18.597,1.523,16.28521,0.98
1628832780,           2021-08-13 05:33:00,           2021-08-13 01:33:00,3.52,18.597,1.617,17.290338,0.98
1628833380,           2021-08-13 05:43:00,           2021-08-13 01:43:00,3.52,18.589,1.647,17.60826,0.98
1628833980,           2021-08-13 05:53:00,           2021-08-13 01:53:00,3.52,18.589,1.575,16.8385,0.98
1628834580,           2021-08-13 06:03:00,           2021-08-13 02:03:00,3.52,18.589,1.519,16.239798,0.98
1628835180,           2021-08-13 06:13:00,           2021-08-13 02:13:00,3.52,18.589,1.497,16.004593,0.98
1628835780,           2021-08-13 06:23:00,           2021-08-13 02:23:00,3.52,18.589,1.471,15.726624,0.979
1628836380,           2021-08-13 06:33:00,           2021-08-13 02:33:00,3.52,18.564,1.378,14.724865,0.979
1628836980,           2021-08-13 06:43:00,           2021-08-13 02:43:00,3.52,18.564,1.412,15.088178,0.979
1628837580,           2021-08-13 06:53:00,           2021-08-13 02:53:00,3.52,18.581,1.443,15.424765,0.979
1628838180,           2021-08-13 07:03:00,           2021-08-13 03:03:00,3.52,18.564,1.44,15.387377,0.979
1628838780,           2021-08-13 07:13:00,           2021-08-13 03:13:00,3.52,18.564,1.429,15.269834,0.979
1628839380,           2021-08-13 07:23:00,           2021-08-13 03:23:00,3.52,18.539,1.33,14.204728,0.979
1628839980,           2021-08-13 07:33:00,           2021-08-13 03:33:00,3.52,18.606,1.682,17.988663,0.981
1628840580,           2021-08-13 07:43:00,           2021-08-13 03:43:00,3.52,18.623,1.665,17.813003,0.981
1628841180,           2021-08-13 07:53:00,           2021-08-13 03:53:00,3.52,18.614,1.624,17.371188,0.98
1628841780,           2021-08-13 08:03:00,           2021-08-13 04:03:00,3.52,18.614,1.489,15.927154,0.979
1628842380,           2021-08-13 08:13:00,           2021-08-13 04:13:00,3.52,18.614,1.418,15.1677,0.979
1628842980,           2021-08-13 08:23:00,           2021-08-13 04:23:00,3.52,18.589,1.468,15.694551,0.979
1628843580,           2021-08-13 08:33:00,           2021-08-13 04:33:00,3.52,18.589,1.389,14.849953,0.979
1628844180,           2021-08-13 08:43:00,           2021-08-13 04:43:00,3.52,18.597,1.378,14.734747,0.979
1628844780,           2021-08-13 08:53:00,           2021-08-13 04:53:00,3.52,18.572,1.393,14.887572,0.979
1628845380,           2021-08-13 09:03:00,           2021-08-13 05:03:00,3.52,18.597,1.442,15.419089,0.98
1628845980,           2021-08-13 09:13:00,           2021-08-13 05:13:00,3.52,18.581,1.478,15.798893,0.98
1628846580,           2021-08-13 09:23:00,           2021-08-13 05:23:00,3.52,18.564,1.541,16.46663,0.98
1628847180,           2021-08-13 09:33:00,           2021-08-13 05:33:00,3.52,18.555,1.457,15.566184,0.98
1628847780,           2021-08-13 09:43:00,           2021-08-13 05:43:00,3.52,18.572,1.494,15.967001,0.98
1628848380,           2021-08-13 09:53:00,           2021-08-13 05:53:00,3.52,18.564,1.504,16.07126,0.98
1628848980,           2021-08-13 10:03:00,           2021-08-13 06:03:00,3.52,18.539,1.504,16.06309,0.98
1628849580,           2021-08-13 10:13:00,           2021-08-13 06:13:00,3.52,18.53,1.638,17.49104,0.981
1628850180,           2021-08-13 10:23:00,           2021-08-13 06:23:00,3.52,18.53,1.597,17.053231,0.98
1628850780,           2021-08-13 10:33:00,           2021-08-13 06:33:00,3.52,18.547,1.618,17.283451,0.98
1628851380,           2021-08-13 10:43:00,           2021-08-13 06:43:00,3.52,18.53,1.585,16.925091,0.98
1628851980,           2021-08-13 10:53:00,           2021-08-13 06:53:00,3.52,18.522,1.533,16.367155,0.98
1628852580,           2021-08-13 11:03:00,           2021-08-13 07:03:00,3.52,18.505,1.454,15.518338,0.98
1628853180,           2021-08-13 11:13:00,           2021-08-13 07:13:00,3.52,18.522,1.38,14.733643,0.979
1628853780,           2021-08-13 11:23:00,           2021-08-13 07:23:00,3.52,18.513,1.404,14.987135,0.979
1628854380,           2021-08-13 11:33:00,           2021-08-13 07:33:00,3.52,18.522,1.325,14.146432,0.979
1628854980,           2021-08-13 11:43:00,           2021-08-13 07:43:00,3.52,18.496,1.404,14.98195,0.979
1628855580,           2021-08-13 11:53:00,           2021-08-13 07:53:00,3.52,18.496,1.434,15.302077,0.98
1628856180,           2021-08-13 12:03:00,           2021-08-13 08:03:00,3.52,18.496,1.436,15.323419,0.98
1628856780,           2021-08-13 12:13:00,           2021-08-13 08:13:00,3.52,18.513,1.395,14.891063,0.979
1628857380,           2021-08-13 12:23:00,           2021-08-13 08:23:00,3.52,18.505,1.406,15.00604,0.979
1628857980,           2021-08-13 12:33:00,           2021-08-13 08:33:00,3.52,18.496,1.347,14.373708,0.979
1628858580,           2021-08-13 12:43:00,           2021-08-13 08:43:00,3.52,18.505,1.365,14.568453,0.979
1628859180,           2021-08-13 12:53:00,           2021-08-13 08:53:00,3.52,18.505,1.284,13.703952,0.978
1628859780,           2021-08-13 13:03:00,           2021-08-13 09:03:00,3.52,18.496,1.249,13.32796,0.978
1628860380,           2021-08-13 13:13:00,           2021-08-13 09:13:00,3.52,18.488,1.249,13.325789,0.978
1628860980,           2021-08-13 13:23:00,           2021-08-13 09:23:00,3.52,18.513,1.265,13.503366,0.978
1628861580,           2021-08-13 13:33:00,           2021-08-13 09:33:00,3.52,18.496,1.211,12.922465,0.978
1628862180,           2021-08-13 13:43:00,           2021-08-13 09:43:00,3.52,18.505,1.217,12.98887,0.978
1628862780,           2021-08-13 13:53:00,           2021-08-13 09:53:00,3.52,18.505,1.13,12.060331,0.977
1628863380,           2021-08-13 14:03:00,           2021-08-13 10:03:00,3.52,18.496,1.138,12.143489,0.977
1628863980,           2021-08-13 14:13:00,           2021-08-13 10:13:00,3.52,18.522,1.174,12.534273,0.977
1628864580,           2021-08-13 14:23:00,           2021-08-13 10:23:00,3.52,18.513,1.192,12.72412,0.977
1628865180,           2021-08-13 14:33:00,           2021-08-13 10:33:00,3.52,18.522,1.135,12.117887,0.977
1628865780,           2021-08-13 14:43:00,           2021-08-13 10:43:00,3.52,18.513,1.18,12.596025,0.977
1628866380,           2021-08-13 14:53:00,           2021-08-13 10:53:00,3.52,18.522,1.08,11.530677,0.977
1628866980,           2021-08-13 15:03:00,           2021-08-13 11:03:00,3.52,18.522,1.181,12.609009,0.977
1628867580,           2021-08-13 15:13:00,           2021-08-13 11:13:00,3.52,18.547,1.211,12.935883,0.978
1628868180,           2021-08-13 15:23:00,           2021-08-13 11:23:00,3.52,18.539,1.151,12.292963,0.977
1628868780,           2021-08-13 15:33:00,           2021-08-13 11:33:00,3.52,18.547,1.139,12.16678,0.977
1628869380,           2021-08-13 15:43:00,           2021-08-13 11:43:00,3.52,18.555,1.312,14.017044,0.978
1628869980,           2021-08-13 15:53:00,           2021-08-13 11:53:00,3.52,18.597,1.316,14.07179,0.979
1628870580,           2021-08-13 16:03:00,           2021-08-13 12:03:00,3.52,18.597,1.545,16.520453,0.98
1628871180,           2021-08-13 16:13:00,           2021-08-13 12:13:00,3.52,18.589,1.465,15.662478,0.98
1628871780,           2021-08-13 16:23:00,           2021-08-13 12:23:00,3.52,18.639,1.344,14.383458,0.979
1628872380,           2021-08-13 16:33:00,           2021-08-13 12:33:00,3.52,18.656,1.301,13.928081,0.978
1628872980,           2021-08-13 16:43:00,           2021-08-13 12:43:00,3.52,18.673,1.375,14.725382,0.979
1628873580,           2021-08-13 16:53:00,           2021-08-13 12:53:00,3.52,18.656,1.376,14.731006,0.979
1628874180,           2021-08-13 17:03:00,           2021-08-13 13:03:00,3.52,18.681,1.411,15.113373,0.979
1628874780,           2021-08-13 17:13:00,           2021-08-13 13:13:00,3.52,18.681,1.404,15.038395,0.979
1628875380,           2021-08-13 17:23:00,           2021-08-13 13:23:00,3.52,18.707,1.385,14.842713,0.979
1628875980,           2021-08-13 17:33:00,           2021-08-13 13:33:00,3.52,18.707,1.452,15.560736,0.979
1628876580,           2021-08-13 17:43:00,           2021-08-13 13:43:00,3.52,18.749,1.893,20.304115,0.981
1628877180,           2021-08-13 17:53:00,           2021-08-13 13:53:00,3.52,18.757,1.771,18.998637,0.981
1628877780,           2021-08-13 18:03:00,           2021-08-13 14:03:00,3.52,18.766,1.691,18.143736,0.981
1628878380,           2021-08-13 18:13:00,           2021-08-13 14:13:00,3.52,18.799,1.604,17.221774,0.98
1628878980,           2021-08-13 18:23:00,           2021-08-13 14:23:00,3.52,18.782,1.593,17.09778,0.98
1628879580,           2021-08-13 18:33:00,           2021-08-13 14:33:00,3.52,18.766,1.495,16.040737,0.979
1628880180,           2021-08-13 18:43:00,           2021-08-13 14:43:00,3.52,18.774,2.179,23.383567,0.982
1628880780,           2021-08-13 18:53:00,           2021-08-13 14:53:00,3.52,18.791,1.948,20.911832,0.982
1628881380,           2021-08-13 19:03:00,           2021-08-13 15:03:00,3.52,18.791,1.774,19.043938,0.981
1628881980,           2021-08-13 19:13:00,           2021-08-13 15:13:00,3.52,18.782,1.671,17.934959,0.98
1628882580,           2021-08-13 19:23:00,           2021-08-13 15:23:00,3.52,18.791,1.623,17.422949,0.98
1628883180,           2021-08-13 19:33:00,           2021-08-13 15:33:00,3.52,18.808,1.606,17.246391,0.98
1628883780,           2021-08-13 19:43:00,           2021-08-13 15:43:00,3.52,18.816,1.576,16.926972,0.98
1628884380,           2021-08-13 19:53:00,           2021-08-13 15:53:00,3.52,18.816,1.535,16.486613,0.979
1628884980,           2021-08-13 20:03:00,           2021-08-13 16:03:00,3.52,18.816,1.544,16.583277,0.98
1628885580,           2021-08-13 20:13:00,           2021-08-13 16:13:00,3.52,18.816,1.527,16.400689,0.98
1628886180,           2021-08-13 20:23:00,           2021-08-13 16:23:00,3.52,18.816,1.487,15.971071,0.979
1628886780,           2021-08-13 20:33:00,           2021-08-13 16:33:00,3.52,18.799,1.434,15.396524,0.979
1628887380,           2021-08-13 20:43:00,           2021-08-13 16:43:00,3.52,18.799,1.471,15.793784,0.979
1628887980,           2021-08-13 20:53:00,           2021-08-13 16:53:00,3.52,18.799,1.46,15.67568,0.979
1628888580,           2021-08-13 21:03:00,           2021-08-13 17:03:00,3.52,18.816,1.392,14.950726,0.978
1628889180,           2021-08-13 21:13:00,           2021-08-13 17:13:00,3.52,18.816,1.431,15.369605,0.979
1628889780,           2021-08-13 21:23:00,           2021-08-13 17:23:00,3.52,18.791,1.459,15.662404,0.979
1628890380,           2021-08-13 21:33:00,           2021-08-13 17:33:00,3.52,18.808,1.439,15.453024,0.979
1628890980,           2021-08-13 21:43:00,           2021-08-13 17:43:00,3.52,18.824,1.393,14.963891,0.979
1628891580,           2021-08-13 21:53:00,           2021-08-13 17:53:00,3.52,18.799,1.393,14.956316,0.979
1628892180,           2021-08-13 22:03:00,           2021-08-13 18:03:00,3.51,18.875,1.839,19.775317,0.981
1628892780,           2021-08-13 22:13:00,           2021-08-13 18:13:00,3.52,19.018,2.57,27.715959,0.982
1628893380,           2021-08-13 22:23:00,           2021-08-13 18:23:00,3.52,19.051,2.837,30.615781,0.982
1628893980,           2021-08-13 22:33:00,           2021-08-13 18:33:00,3.52,19.051,2.574,27.777589,0.982
1628894580,           2021-08-13 22:43:00,           2021-08-13 18:43:00,3.52,19.051,2.276,24.561691,0.982
1628895180,           2021-08-13 22:53:00,           2021-08-13 18:53:00,3.52,19.034,2.169,23.398962,0.981
1628895780,           2021-08-13 23:03:00,           2021-08-13 19:03:00,3.52,19.068,2.193,23.674105,0.982
1628896380,           2021-08-13 23:13:00,           2021-08-13 19:13:00,3.52,19.043,2.306,24.881423,0.982
1628896980,           2021-08-13 23:23:00,           2021-08-13 19:23:00,3.52,19.051,2.275,24.5509,0.982
1628897580,           2021-08-13 23:33:00,           2021-08-13 19:33:00,3.52,19.051,2.251,24.291901,0.981
1628898180,           2021-08-13 23:43:00,           2021-08-13 19:43:00,3.52,19.051,2.537,27.3783,0.982
1628898780,           2021-08-13 23:53:00,           2021-08-13 19:53:00,3.52,19.043,2.361,25.474865,0.982
1628899380,           2021-08-14 00:03:00,           2021-08-13 20:03:00,3.52,19.043,2.296,24.773524,0.982
1628899980,           2021-08-14 00:13:00,           2021-08-13 20:13:00,3.52,19.009,2.148,23.160726,0.981
1628900580,           2021-08-14 00:23:00,           2021-08-13 20:23:00,3.52,19.018,2.068,22.302181,0.982
1628901180,           2021-08-14 00:33:00,           2021-08-13 20:33:00,3.52,19.018,2.031,21.903157,0.981
1628901780,           2021-08-14 00:43:00,           2021-08-13 20:43:00,3.52,18.992,1.877,20.231733,0.981
1628902380,           2021-08-14 00:53:00,           2021-08-13 20:53:00,3.52,18.984,1.841,19.840492,0.98
1628902980,           2021-08-14 01:03:00,           2021-08-13 21:03:00,3.52,18.992,1.813,19.541893,0.981
1628903580,           2021-08-14 01:13:00,           2021-08-13 21:13:00,3.52,18.984,1.79,19.290864,0.981
1628904180,           2021-08-14 01:23:00,           2021-08-13 21:23:00,3.52,18.959,1.751,18.861033,0.981
1628904780,           2021-08-14 01:33:00,           2021-08-13 21:33:00,3.52,18.992,2.12,22.850972,0.982
1628905380,           2021-08-14 01:43:00,           2021-08-13 21:43:00,3.52,18.959,1.906,20.530627,0.981
1628905980,           2021-08-14 01:53:00,           2021-08-13 21:53:00,3.52,18.976,1.84,19.826511,0.981
1628906580,           2021-08-14 02:03:00,           2021-08-13 22:03:00,3.52,18.967,1.748,18.831762,0.981
1628907180,           2021-08-14 02:13:00,           2021-08-13 22:13:00,3.52,18.942,1.695,18.251553,0.98
1628907780,           2021-08-14 02:23:00,           2021-08-13 22:23:00,3.52,18.959,1.842,19.841246,0.98
1628908380,           2021-08-14 02:33:00,           2021-08-13 22:33:00,3.52,18.95,1.779,19.159152,0.981
1628908980,           2021-08-14 02:43:00,           2021-08-13 22:43:00,3.52,18.95,1.673,18.017573,0.981
1628909580,           2021-08-14 02:53:00,           2021-08-13 22:53:00,3.52,18.934,1.774,19.099127,0.981
1628910180,           2021-08-14 03:03:00,           2021-08-13 23:03:00,3.52,18.934,1.718,18.496224,0.981
1628910780,           2021-08-14 03:13:00,           2021-08-13 23:13:00,3.52,18.934,1.618,17.41961,0.98
1628911380,           2021-08-14 03:23:00,           2021-08-13 23:23:00,3.52,18.934,1.534,16.515254,0.98
1628911980,           2021-08-14 03:33:00,           2021-08-13 23:33:00,3.52,18.925,1.579,16.996638,0.98
1628912580,           2021-08-14 03:43:00,           2021-08-13 23:43:00,3.52,18.9,1.542,16.589975,0.98
1628913180,           2021-08-14 03:53:00,           2021-08-13 23:53:00,3.52,18.9,1.522,16.3748,0.98
1628913780,           2021-08-14 04:03:00,           2021-08-14 00:03:00,3.52,18.892,1.635,17.587692,0.98
1628914380,           2021-08-14 04:13:00,           2021-08-14 00:13:00,3.52,18.908,1.609,17.313611,0.98
1628914980,           2021-08-14 04:23:00,           2021-08-14 00:23:00,3.52,18.892,1.559,16.77016,0.98
1628915580,           2021-08-14 04:33:00,           2021-08-14 00:33:00,3.52,18.892,1.543,16.598048,0.98
1628916180,           2021-08-14 04:43:00,           2021-08-14 00:43:00,3.52,18.892,1.599,17.20044,0.98
1628916780,           2021-08-14 04:53:00,           2021-08-14 00:53:00,3.52,18.883,1.613,17.347879,0.98
1628917380,           2021-08-14 05:03:00,           2021-08-14 01:03:00,3.52,18.866,1.506,16.19152,0.98
1628917980,           2021-08-14 05:13:00,           2021-08-14 01:13:00,3.52,18.875,1.562,16.796653,0.98
1628918580,           2021-08-14 05:23:00,           2021-08-14 01:23:00,3.52,18.858,1.561,16.780127,0.98
1628919180,           2021-08-14 05:33:00,           2021-08-14 01:33:00,3.52,18.866,1.59,17.094633,0.98
1628919780,           2021-08-14 05:43:00,           2021-08-14 01:43:00,3.52,18.85,1.538,16.530209,0.98
1628920380,           2021-08-14 05:53:00,           2021-08-14 01:53:00,3.52,18.85,1.405,15.100744,0.979
1628920980,           2021-08-14 06:03:00,           2021-08-14 02:03:00,3.52,18.841,1.357,14.58219,0.979
1628921580,           2021-08-14 06:13:00,           2021-08-14 02:13:00,3.52,18.833,1.354,14.547596,0.979
1628922180,           2021-08-14 06:23:00,           2021-08-14 02:23:00,3.52,18.833,1.346,14.461642,0.979
1628922780,           2021-08-14 06:33:00,           2021-08-14 02:33:00,3.52,18.833,1.439,15.46085,0.979
1628923380,           2021-08-14 06:43:00,           2021-08-14 02:43:00,3.52,18.824,1.376,14.781273,0.979
1628923980,           2021-08-14 06:53:00,           2021-08-14 02:53:00,3.52,18.833,1.366,14.676526,0.979
1628924580,           2021-08-14 07:03:00,           2021-08-14 03:03:00,3.52,18.824,1.313,14.104515,0.978
1628925180,           2021-08-14 07:13:00,           2021-08-14 03:13:00,3.52,18.816,1.365,14.660734,0.979
1628925780,           2021-08-14 07:23:00,           2021-08-14 03:23:00,3.52,18.808,1.357,14.572449,0.979
1628926380,           2021-08-14 07:33:00,           2021-08-14 03:33:00,3.52,18.791,1.313,14.09509,0.979
1628926980,           2021-08-14 07:43:00,           2021-08-14 03:43:00,3.52,18.774,1.222,13.113685,0.978
1628927580,           2021-08-14 07:53:00,           2021-08-14 03:53:00,3.52,18.774,1.197,12.845402,0.977
1628928180,           2021-08-14 08:03:00,           2021-08-14 04:03:00,3.52,18.766,1.235,13.251043,0.978
1628928780,           2021-08-14 08:13:00,           2021-08-14 04:13:00,3.52,18.766,1.486,15.94417,0.979
1628929380,           2021-08-14 08:23:00,           2021-08-14 04:23:00,3.52,18.732,1.62,17.369958,0.98
1628929980,           2021-08-14 08:33:00,           2021-08-14 04:33:00,3.52,18.757,1.602,17.185667,0.98
1628930580,           2021-08-14 08:43:00,           2021-08-14 04:43:00,3.52,18.757,1.537,16.488371,0.98
1628931180,           2021-08-14 08:53:00,           2021-08-14 04:53:00,3.52,18.74,1.47,15.764186,0.98
1628931780,           2021-08-14 09:03:00,           2021-08-14 05:03:00,3.52,18.74,1.34,14.370074,0.979
1628932380,           2021-08-14 09:13:00,           2021-08-14 05:13:00,3.52,18.749,1.31,14.05092,0.979
1628932980,           2021-08-14 09:23:00,           2021-08-14 05:23:00,3.52,18.715,1.203,12.894355,0.978
1628933580,           2021-08-14 09:33:00,           2021-08-14 05:33:00,3.52,18.766,1.632,17.510691,0.977
1628934180,           2021-08-14 09:43:00,           2021-08-14 05:43:00,3.52,18.723,1.815,19.457234,0.981
1628934780,           2021-08-14 09:53:00,           2021-08-14 05:53:00,3.52,18.749,1.506,16.153195,0.98
1628935380,           2021-08-14 10:03:00,           2021-08-14 06:03:00,3.52,18.715,1.352,14.491412,0.979
1628935980,           2021-08-14 10:13:00,           2021-08-14 06:13:00,3.52,18.732,1.307,14.013911,0.979
1628936580,           2021-08-14 10:23:00,           2021-08-14 06:23:00,3.52,18.707,1.229,13.170899,0.978
1628937180,           2021-08-14 10:33:00,           2021-08-14 06:33:00,3.52,18.715,1.181,12.658548,0.977
1628937780,           2021-08-14 10:43:00,           2021-08-14 06:43:00,3.52,18.707,1.132,12.131373,0.977
1628938380,           2021-08-14 10:53:00,           2021-08-14 06:53:00,3.52,18.681,1.153,12.349907,0.977
1628938980,           2021-08-14 11:03:00,           2021-08-14 07:03:00,3.52,18.681,1.201,12.864041,0.978
1628939580,           2021-08-14 11:13:00,           2021-08-14 07:13:00,3.52,18.673,1.216,13.022592,0.978
1628940180,           2021-08-14 11:23:00,           2021-08-14 07:23:00,3.52,18.681,1.217,13.035418,0.978
1628940780,           2021-08-14 11:33:00,           2021-08-14 07:33:00,3.52,18.639,1.006,10.76619,0.975
1628941380,           2021-08-14 11:43:00,           2021-08-14 07:43:00,3.52,18.648,1.247,13.347806,0.977
1628941980,           2021-08-14 11:53:00,           2021-08-14 07:53:00,3.52,18.656,1.343,14.377719,0.979
1628942580,           2021-08-14 12:03:00,           2021-08-14 08:03:00,3.52,18.639,1.445,15.464358,0.98
1628943180,           2021-08-14 12:13:00,           2021-08-14 08:13:00,3.52,18.639,1.41,15.089789,0.979
1628943780,           2021-08-14 12:23:00,           2021-08-14 08:23:00,3.52,18.648,1.382,14.792837,0.979
1628944380,           2021-08-14 12:33:00,           2021-08-14 08:33:00,3.52,18.631,1.132,12.112671,0.977
1628944980,           2021-08-14 12:43:00,           2021-08-14 08:43:00,3.52,18.648,1.011,10.821678,0.976
1628945580,           2021-08-14 12:53:00,           2021-08-14 08:53:00,3.52,18.648,0.872,9.333831,0.974
1628946180,           2021-08-14 13:03:00,           2021-08-14 09:03:00,3.52,18.623,0.909,9.724937,0.974
1628946780,           2021-08-14 13:13:00,           2021-08-14 09:13:00,3.52,18.631,0.99,10.593237,0.976
1628947380,           2021-08-14 13:23:00,           2021-08-14 09:23:00,3.52,18.631,1.071,11.459956,0.977
1628947980,           2021-08-14 13:33:00,           2021-08-14 09:33:00,3.52,18.623,0.944,10.099384,0.975
1628948580,           2021-08-14 13:43:00,           2021-08-14 09:43:00,3.52,18.623,0.926,9.906811,0.975
1628949180,           2021-08-14 13:53:00,           2021-08-14 09:53:00,3.52,18.623,0.909,9.724937,0.975
1628949780,           2021-08-14 14:03:00,           2021-08-14 10:03:00,3.52,18.614,0.747,7.990319,0.972
1628950380,           2021-08-14 14:13:00,           2021-08-14 10:13:00,3.52,18.639,0.803,8.593688,0.973
1628950980,           2021-08-14 14:23:00,           2021-08-14 10:23:00,3.52,18.631,1.131,12.10197,0.977
1628951580,           2021-08-14 14:33:00,           2021-08-14 10:33:00,3.52,18.631,1.141,12.208973,0.977
1628952180,           2021-08-14 14:43:00,           2021-08-14 10:43:00,3.52,18.597,0.987,10.553843,0.975
1628952780,           2021-08-14 14:53:00,           2021-08-14 10:53:00,3.52,18.614,0.93,9.947786,0.975
1628953380,           2021-08-14 15:03:00,           2021-08-14 11:03:00,3.52,18.614,0.901,9.637586,0.974
1628953980,           2021-08-14 15:13:00,           2021-08-14 11:13:00,3.52,18.623,0.82,8.77277,0.974
1628954580,           2021-08-14 15:23:00,           2021-08-14 11:23:00,3.52,18.614,0.735,7.86196,0.972
1628955180,           2021-08-14 15:33:00,           2021-08-14 11:33:00,3.52,18.614,0.949,10.15102,0.975
1628955780,           2021-08-14 15:43:00,           2021-08-14 11:43:00,3.52,18.623,0.918,9.821223,0.975
1628956380,           2021-08-14 15:53:00,           2021-08-14 11:53:00,3.52,18.639,0.966,10.338111,0.975
1628956980,           2021-08-14 16:03:00,           2021-08-14 12:03:00,3.52,18.656,0.989,10.587911,0.976
1628957580,           2021-08-14 16:13:00,           2021-08-14 12:13:00,3.52,18.656,1.077,11.53001,0.977
1628958180,           2021-08-14 16:23:00,           2021-08-14 12:23:00,3.52,18.665,1.172,12.549342,0.978
1628958780,           2021-08-14 16:33:00,           2021-08-14 12:33:00,3.52,18.673,1.257,13.461677,0.978
1628959380,           2021-08-14 16:43:00,           2021-08-14 12:43:00,3.52,18.698,1.432,15.343599,0.979
1628959980,           2021-08-14 16:53:00,           2021-08-14 12:53:00,3.52,18.69,1.497,16.037458,0.98
1628960580,           2021-08-14 17:03:00,           2021-08-14 13:03:00,3.52,18.715,1.494,16.013439,0.98
1628961180,           2021-08-14 17:13:00,           2021-08-14 13:13:00,3.52,18.74,1.514,16.236039,0.98
1628961780,           2021-08-14 17:23:00,           2021-08-14 13:23:00,3.52,18.732,1.573,16.866015,0.98
